episode,total_steps,adversary_team_return,prey_return,adversary_0_return,adversary_1_return,adversary_2_return,agent_0_return,train_touch_count,mean_critic_loss,mean_actor_loss,mean_actor_entropy,epsilon,eval_self_play_adversary_return,eval_self_play_prey_return,eval_adv_vs_random_prey_adversary_return,eval_adv_vs_random_prey_prey_return,eval_random_adv_vs_prey_adversary_return,eval_random_adv_vs_prey_prey_return,eval_self_play_touch_count,eval_adv_vs_random_prey_touch_count,eval_random_adv_vs_prey_touch_count
322,32200,0.0,-976.3628250723552,0.0,0.0,0.0,-976.3628250723552,0.0,0.00874064618255943,-0.038114098366349936,1.5505304038524628,0.68275,,,,,,,,,
323,32300,0.0,-523.0741081632011,0.0,0.0,0.0,-523.0741081632011,0.0,0.008676356170326471,-0.04518140619620681,1.550992101430893,0.6816249999999999,,,,,,,,,
324,32400,30.0,-253.4760472118574,10.0,10.0,10.0,-253.4760472118574,3.0,0.00413876015227288,-0.0019368818029761314,1.5157769918441772,0.6805,,,,,,,,,
325,32500,60.0,-64.17193849734562,20.0,20.0,20.0,-64.17193849734562,6.0,0.009627998602809384,-0.044655239675194025,1.5499098598957062,0.6793750000000001,,,,,,,,,
326,32600,0.0,-31.822125800729516,0.0,0.0,0.0,-31.822125800729516,0.0,0.005139061118825339,-0.034640482161194086,1.5472190380096436,0.67825,,,,,,,,,
327,32700,60.0,-20.0,20.0,20.0,20.0,-20.0,6.0,0.002621801453642547,0.009020459605380893,1.513113260269165,0.677125,,,,,,,,,
328,32800,30.0,-147.49378405245594,10.0,10.0,10.0,-147.49378405245594,3.0,0.007490623596822843,-0.01559027237817645,1.5090244114398956,0.6759999999999999,,,,,,,,,
329,32900,0.0,-162.1949031389033,0.0,0.0,0.0,-162.1949031389033,0.0,0.004399774203193374,-0.028229249641299248,1.5457949340343475,0.674875,,,,,,,,,
330,33000,0.0,-196.71579797802536,0.0,0.0,0.0,-196.71579797802536,0.0,0.00911252094374504,-0.0021766992285847664,1.5476127862930298,0.6737500000000001,,,,,,,,,
331,33100,0.0,-196.91915545767318,0.0,0.0,0.0,-196.91915545767318,0.0,0.009543319196382072,-0.009391067549586296,1.5448489785194397,0.672625,,,,,,,,,
332,33200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008442174963420257,-0.019677499076351523,1.5090527832508087,0.6715,,,,,,,,,
333,33300,0.0,-3.2081737815625067,0.0,0.0,0.0,-3.2081737815625067,0.0,0.008001323338248767,0.0009584925137460232,1.5174140334129333,0.6703749999999999,,,,,,,,,
334,33400,150.0,-208.91733441911117,50.0,50.0,50.0,-208.91733441911117,15.0,0.004529179219389334,-0.008466352708637714,1.5124333500862122,0.66925,,,,,,,,,
335,33500,30.0,-663.4070668597299,10.0,10.0,10.0,-663.4070668597299,3.0,0.009293869123212062,-0.03882358828559518,1.5118316411972046,0.668125,,,,,,,,,
336,33600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010817479313118383,-0.04738169000484049,1.5412809252738953,0.667,,,,,,,,,
337,33700,60.0,-82.28408230662451,20.0,20.0,20.0,-82.28408230662451,6.0,0.003249667595810024,-0.006344989407807589,1.5174983739852905,0.665875,,,,,,,,,
338,33800,180.0,-208.91018595103333,60.0,60.0,60.0,-208.91018595103333,18.0,0.011877931698109023,-0.048000799026340246,1.5384503602981567,0.66475,,,,,,,,,
339,33900,0.0,-150.7096886204514,0.0,0.0,0.0,-150.7096886204514,0.0,0.006892294732097071,-0.019365692976862192,1.5455456972122192,0.6636249999999999,,,,,,,,,
340,34000,30.0,-20.745736050117596,10.0,10.0,10.0,-20.745736050117596,3.0,0.004375526339572389,-0.001767307985574007,1.5170772969722748,0.6625,,,,,,,,,
341,34100,0.0,-22.929174924645682,0.0,0.0,0.0,-22.929174924645682,0.0,0.009164270741166547,-0.03198483167216182,1.5429575443267822,0.661375,,,,,,,,,
342,34200,0.0,-399.8658789232662,0.0,0.0,0.0,-399.8658789232662,0.0,0.0023998036049306393,0.00450642523355782,1.5218247771263123,0.66025,,,,,,,,,
343,34300,0.0,-481.1881221488908,0.0,0.0,0.0,-481.1881221488908,0.0,0.010306195123121142,-0.03022805484943092,1.5432170927524567,0.659125,,,,,,,,,
344,34400,0.0,-17.612569037309747,0.0,0.0,0.0,-17.612569037309747,0.0,0.009417758505151141,-0.007906966842710972,1.5489454567432404,0.6579999999999999,,,,,,,,,
345,34500,0.0,-130.04555004956015,0.0,0.0,0.0,-130.04555004956015,0.0,0.005413056103861891,0.002400010358542204,1.5194599032402039,0.656875,,,,,,,,,
346,34600,0.0,-114.60929248302618,0.0,0.0,0.0,-114.60929248302618,0.0,0.007239539634610992,-0.038758082780987024,1.5438864529132843,0.65575,,,,,,,,,
347,34700,90.0,-30.0,30.0,30.0,30.0,-30.0,9.0,0.010133424271771219,-0.02550734719261527,1.520750731229782,0.654625,,,,,,,,,
348,34800,60.0,-278.7524681277448,20.0,20.0,20.0,-278.7524681277448,6.0,0.007927394319267478,-0.033987350296229124,1.5180089175701141,0.6535,,,,,,,,,
349,34900,0.0,-33.91788979092199,0.0,0.0,0.0,-33.91788979092199,0.0,0.008377931750146672,-0.0318827573210001,1.522201955318451,0.6523749999999999,,,,,,,,,
350,35000,90.0,-112.55347368112871,30.0,30.0,30.0,-112.55347368112871,9.0,0.006691204631351866,-0.026056295493617654,1.525119036436081,0.65125,40.5,-754.3057377464895,37.5,-197.62684739130427,40.5,-241.21022818521814,4.05,3.75,4.05
351,35100,0.0,-312.6887043989972,0.0,0.0,0.0,-312.6887043989972,0.0,0.0062539549835491925,-0.023279062937945127,1.5298503935337067,0.6501250000000001,,,,,,,,,
352,35200,0.0,-75.76127837712626,0.0,0.0,0.0,-75.76127837712626,0.0,0.004299671738408506,0.0002032914198935032,1.5278669893741608,0.649,,,,,,,,,
353,35300,0.0,-60.009459924617,0.0,0.0,0.0,-60.009459924617,0.0,0.009987526209442876,-0.019376871176064014,1.5472873151302338,0.647875,,,,,,,,,
354,35400,60.0,-142.7423453260232,20.0,20.0,20.0,-142.7423453260232,6.0,0.008469083011732437,-0.04116359120234847,1.5437870919704437,0.6467499999999999,,,,,,,,,
355,35500,0.0,-171.12399324685688,0.0,0.0,0.0,-171.12399324685688,0.0,0.009022914004162885,-0.012015572283416986,1.54848113656044,0.645625,,,,,,,,,
356,35600,150.0,-434.97097503822135,50.0,50.0,50.0,-434.97097503822135,15.0,0.007084740689606406,-0.014168300665915012,1.5477595329284668,0.6445,,,,,,,,,
357,35700,0.0,-131.04109665308334,0.0,0.0,0.0,-131.04109665308334,0.0,0.007837071301764809,-0.012675168924033642,1.5468848943710327,0.643375,,,,,,,,,
358,35800,0.0,-0.15904829623399008,0.0,0.0,0.0,-0.15904829623399008,0.0,0.004800504579179687,0.00045680301263928413,1.5292318165302277,0.64225,,,,,,,,,
359,35900,0.0,-349.03019948155065,0.0,0.0,0.0,-349.03019948155065,0.0,0.006461436947574839,-0.0035182153806090355,1.529862403869629,0.641125,,,,,,,,,
360,36000,0.0,-56.94208605353849,0.0,0.0,0.0,-56.94208605353849,0.0,0.011810396536020562,-0.033822200959548354,1.5298737287521362,0.6399999999999999,,,,,,,,,
361,36100,0.0,-463.61649499638173,0.0,0.0,0.0,-463.61649499638173,0.0,0.006177983901579864,-0.011247874237596989,1.5463024377822876,0.638875,,,,,,,,,
362,36200,0.0,-844.442826351727,0.0,0.0,0.0,-844.442826351727,0.0,0.0078326016664505,-0.037019511219114065,1.540800780057907,0.63775,,,,,,,,,
363,36300,0.0,-135.25304402934978,0.0,0.0,0.0,-135.25304402934978,0.0,0.009887763619190082,-0.03429157845675945,1.5314725637435913,0.636625,,,,,,,,,
364,36400,60.0,-570.890385199462,20.0,20.0,20.0,-570.890385199462,6.0,0.007947625606902875,-0.03236403991468251,1.5310092866420746,0.6355,,,,,,,,,
365,36500,0.0,-327.3073042739139,0.0,0.0,0.0,-327.3073042739139,0.0,0.0026074648048961535,0.0004361402243375778,1.5280183255672455,0.6343749999999999,,,,,,,,,
366,36600,60.0,-23.23520626544435,20.0,20.0,20.0,-23.23520626544435,6.0,0.004344581037003081,-0.014065452851355076,1.544493019580841,0.6332500000000001,,,,,,,,,
367,36700,0.0,-164.6139510286802,0.0,0.0,0.0,-164.6139510286802,0.0,0.007583411235827953,-0.024295236449688673,1.5289508998394012,0.632125,,,,,,,,,
368,36800,90.0,-92.82838056755578,30.0,30.0,30.0,-92.82838056755578,9.0,0.005701381742255762,-0.03441101731732488,1.5359036326408386,0.631,,,,,,,,,
369,36900,0.0,-52.553885442011484,0.0,0.0,0.0,-52.553885442011484,0.0,0.003223456325940788,0.0028891917318105698,1.526417851448059,0.629875,,,,,,,,,
370,37000,180.0,-79.31732606292424,60.0,60.0,60.0,-79.31732606292424,18.0,0.005955250846454874,-0.0003266092389822006,1.5274034440517426,0.62875,,,,,,,,,
371,37100,90.0,-30.0,30.0,30.0,30.0,-30.0,9.0,0.004943972788169049,-0.01540049072355032,1.5430294871330261,0.627625,,,,,,,,,
372,37200,240.0,-102.10354532035045,80.0,80.0,80.0,-102.10354532035045,24.0,0.0095229906073655,-0.028937383089214563,1.5292731821537018,0.6265000000000001,,,,,,,,,
373,37300,0.0,-53.7718567334302,0.0,0.0,0.0,-53.7718567334302,0.0,0.006175840448122472,-0.03567792125977576,1.5361082255840302,0.625375,,,,,,,,,
374,37400,0.0,-437.0925823244059,0.0,0.0,0.0,-437.0925823244059,0.0,0.008822671210509725,-0.01760112587362528,1.54143887758255,0.62425,,,,,,,,,
375,37500,90.0,-46.63214691493811,30.0,30.0,30.0,-46.63214691493811,9.0,0.004351340452558361,-0.03598874155431986,1.5349467992782593,0.6231249999999999,,,,,,,,,
376,37600,90.0,-30.0,30.0,30.0,30.0,-30.0,9.0,0.00799286143592326,-0.01441651675850153,1.5249999463558197,0.622,,,,,,,,,
377,37700,0.0,-823.2487778220855,0.0,0.0,0.0,-823.2487778220855,0.0,0.004744363912323024,-0.010177109390497208,1.5381643176078796,0.620875,,,,,,,,,
378,37800,0.0,-278.0306078186363,0.0,0.0,0.0,-278.0306078186363,0.0,0.00376251320267329,-0.008385290391743183,1.5370811522006989,0.61975,,,,,,,,,
379,37900,0.0,-414.851368040331,0.0,0.0,0.0,-414.851368040331,0.0,0.005722245448851027,-0.029531521489843726,1.5331065356731415,0.618625,,,,,,,,,
380,38000,60.0,-27.47954069600461,20.0,20.0,20.0,-27.47954069600461,6.0,0.008879886976501439,-0.014497624710202217,1.5340987741947174,0.6174999999999999,,,,,,,,,
381,38100,0.0,-363.85415311576844,0.0,0.0,0.0,-363.85415311576844,0.0,0.006445350059948396,-0.015485846903175116,1.5203480124473572,0.6163749999999999,,,,,,,,,
382,38200,0.0,-166.34088868572604,0.0,0.0,0.0,-166.34088868572604,0.0,0.00646787355071865,-0.018437673337757587,1.5307614505290985,0.6152500000000001,,,,,,,,,
383,38300,90.0,-138.30422139670017,30.0,30.0,30.0,-138.30422139670017,9.0,0.007289213877811562,-0.04293257836252451,1.5284940600395203,0.614125,,,,,,,,,
384,38400,0.0,-496.1403280546201,0.0,0.0,0.0,-496.1403280546201,0.0,0.009247150308510754,-0.01979739498347044,1.530540555715561,0.613,,,,,,,,,
385,38500,0.0,-536.8713580049739,0.0,0.0,0.0,-536.8713580049739,0.0,0.010858928457309958,-0.01119508408010006,1.5204772055149078,0.611875,,,,,,,,,
386,38600,0.0,-773.2100678535718,0.0,0.0,0.0,-773.2100678535718,0.0,0.011341650715621654,-0.039435295620933175,1.5302751660346985,0.61075,,,,,,,,,
387,38700,180.0,-165.17933648619842,60.0,60.0,60.0,-165.17933648619842,18.0,0.008881462192221079,-0.03676054556854069,1.5289026498794556,0.609625,,,,,,,,,
388,38800,0.0,-183.61099212700321,0.0,0.0,0.0,-183.61099212700321,0.0,0.004546100542938802,-0.004200613126158714,1.5212491750717163,0.6085,,,,,,,,,
389,38900,0.0,-615.6787544215797,0.0,0.0,0.0,-615.6787544215797,0.0,0.008987413464637939,-0.0026704082265496254,1.5189069211483002,0.607375,,,,,,,,,
390,39000,0.0,-0.04124589471040996,0.0,0.0,0.0,-0.04124589471040996,0.0,0.008598875429015607,-0.002382144331932068,1.5163441598415375,0.60625,,,,,,,,,
391,39100,0.0,-584.5257495842538,0.0,0.0,0.0,-584.5257495842538,0.0,0.010638312298397068,-0.04023752431385219,1.526796042919159,0.605125,,,,,,,,,
392,39200,0.0,-175.97141720112762,0.0,0.0,0.0,-175.97141720112762,0.0,0.006603571513551287,-0.026509023271501064,1.5205034613609314,0.604,,,,,,,,,
393,39300,0.0,-52.017507145677236,0.0,0.0,0.0,-52.017507145677236,0.0,0.006909696137881838,-0.042262667790055275,1.5291961431503296,0.602875,,,,,,,,,
394,39400,0.0,-457.29974953899176,0.0,0.0,0.0,-457.29974953899176,0.0,0.0057656089920783415,-0.0047208815813064575,1.5173395872116089,0.60175,,,,,,,,,
395,39500,90.0,-85.2421570566193,30.0,30.0,30.0,-85.2421570566193,9.0,0.0089149738123524,-0.035651861457154155,1.5266816318035126,0.600625,,,,,,,,,
396,39600,90.0,-100.54548492987182,30.0,30.0,30.0,-100.54548492987182,9.0,0.00990272375929635,-0.037007358856499195,1.5289228856563568,0.5994999999999999,,,,,,,,,
397,39700,0.0,-83.64821854710081,0.0,0.0,0.0,-83.64821854710081,0.0,0.00561711672344245,-0.015514644794166088,1.5278287827968597,0.598375,,,,,,,,,
398,39800,0.0,-96.41897359905624,0.0,0.0,0.0,-96.41897359905624,0.0,0.007191030861577019,-0.0068619586527347565,1.516362875699997,0.5972500000000001,,,,,,,,,
399,39900,0.0,-103.09450942455119,0.0,0.0,0.0,-103.09450942455119,0.0,0.007608079162309878,-0.03515759762376547,1.5180855989456177,0.596125,,,,,,,,,
400,40000,90.0,-392.2238857631226,30.0,30.0,30.0,-392.2238857631226,9.0,0.00883070982672507,-0.03531916160136461,1.5156895220279694,0.595,24.0,-688.8165520497986,25.5,-221.97230293510717,36.0,-346.20364896217404,2.4,2.55,3.6
401,40100,90.0,-216.50522762595003,30.0,30.0,30.0,-216.50522762595003,9.0,0.005649529688525945,-0.031556465895846486,1.5152611136436462,0.5938749999999999,,,,,,,,,
402,40200,0.0,-38.77279718922314,0.0,0.0,0.0,-38.77279718922314,0.0,0.004355814206064679,0.00175526924431324,1.5133636891841888,0.59275,,,,,,,,,
403,40300,60.0,-50.138832792277846,20.0,20.0,20.0,-50.138832792277846,6.0,0.002479646216670517,0.0020719876047223806,1.5132725536823273,0.5916250000000001,,,,,,,,,
404,40400,0.0,-99.68337312081817,0.0,0.0,0.0,-99.68337312081817,0.0,0.011218890387681313,-0.028563478030264378,1.5116193294525146,0.5905,,,,,,,,,
405,40500,0.0,-398.9813481059562,0.0,0.0,0.0,-398.9813481059562,0.0,0.00844355676235864,-0.013880204409360886,1.5144011676311493,0.589375,,,,,,,,,
406,40600,60.0,-417.5944121567898,20.0,20.0,20.0,-417.5944121567898,6.0,0.010979101709381212,-0.04479109053499997,1.5134581625461578,0.5882499999999999,,,,,,,,,
407,40700,60.0,-340.66131788588183,20.0,20.0,20.0,-340.66131788588183,6.0,0.0035665789619088173,-0.016456794925034046,1.511193871498108,0.587125,,,,,,,,,
408,40800,90.0,-542.2671262599963,30.0,30.0,30.0,-542.2671262599963,9.0,0.009208905183186289,-0.03279159194789827,1.526161104440689,0.586,,,,,,,,,
409,40900,60.0,-49.37791708936809,20.0,20.0,20.0,-49.37791708936809,6.0,0.007022983409115113,-0.006343293469399214,1.5089751183986664,0.584875,,,,,,,,,
410,41000,0.0,-2.524932866011797,0.0,0.0,0.0,-2.524932866011797,0.0,0.003277646355854813,-0.013462130911648273,1.5263692140579224,0.58375,,,,,,,,,
411,41100,60.0,-168.13569965139044,20.0,20.0,20.0,-168.13569965139044,6.0,0.0059369375157984905,0.0007035487797111273,1.51309272646904,0.582625,,,,,,,,,
412,41200,90.0,-31.231270381136778,30.0,30.0,30.0,-31.231270381136778,9.0,0.009257268087822013,-0.02368847979232669,1.5122324526309967,0.5814999999999999,,,,,,,,,
413,41300,0.0,-530.0633962252134,0.0,0.0,0.0,-530.0633962252134,0.0,0.007606293227581773,-0.03017274825833738,1.5093176364898682,0.580375,,,,,,,,,
414,41400,0.0,-113.45887883895024,0.0,0.0,0.0,-113.45887883895024,0.0,0.006250468060898129,-0.012750479858368635,1.5128928422927856,0.57925,,,,,,,,,
415,41500,60.0,-104.24518188668766,20.0,20.0,20.0,-104.24518188668766,6.0,0.006131510424893349,-0.016171487048268318,1.5118564665317535,0.578125,,,,,,,,,
416,41600,0.0,-82.96565234639272,0.0,0.0,0.0,-82.96565234639272,0.0,0.005363756703445688,-0.039631495252251625,1.5123684108257294,0.577,,,,,,,,,
417,41700,90.0,-86.49387598520191,30.0,30.0,30.0,-86.49387598520191,9.0,0.008976189616078045,-0.029264101525768638,1.5114613771438599,0.5758749999999999,,,,,,,,,
418,41800,0.0,-55.385254090553495,0.0,0.0,0.0,-55.385254090553495,0.0,0.0018897498011938296,-0.003351188264787197,1.5148445963859558,0.5747500000000001,,,,,,,,,
419,41900,30.0,-30.996448310119913,10.0,10.0,10.0,-30.996448310119913,3.0,0.010074577265186235,-0.03494558040983975,1.5241917669773102,0.573625,,,,,,,,,
420,42000,0.0,-140.57526386576478,0.0,0.0,0.0,-140.57526386576478,0.0,0.0048504909791518,-0.03696059971116483,1.52640101313591,0.5725,,,,,,,,,
421,42100,0.0,-342.52800185041804,0.0,0.0,0.0,-342.52800185041804,0.0,0.010466160223586485,-0.03666518395766616,1.5272720754146576,0.571375,,,,,,,,,
422,42200,0.0,-124.51035538423392,0.0,0.0,0.0,-124.51035538423392,0.0,0.0038811853009974584,-0.01467130333185196,1.53081676363945,0.57025,,,,,,,,,
423,42300,0.0,-153.87698364878764,0.0,0.0,0.0,-153.87698364878764,0.0,0.011107512924354523,-0.03775714640505612,1.5265806019306183,0.569125,,,,,,,,,
424,42400,60.0,-43.92441692485169,20.0,20.0,20.0,-43.92441692485169,6.0,0.0038874111196491867,0.00017853360623121262,1.5194621682167053,0.5680000000000001,,,,,,,,,
425,42500,120.0,-54.94448971398504,40.0,40.0,40.0,-54.94448971398504,12.0,0.005454065751109738,-0.016407091170549393,1.531297355890274,0.566875,,,,,,,,,
426,42600,0.0,-120.78107361988393,0.0,0.0,0.0,-120.78107361988393,0.0,0.00521938745805528,-0.02862377604469657,1.512713223695755,0.56575,,,,,,,,,
427,42700,0.0,-701.8893358447939,0.0,0.0,0.0,-701.8893358447939,0.0,0.006762054072169121,-0.03726306394673884,1.5279235541820526,0.5646249999999999,,,,,,,,,
428,42800,120.0,-128.26906591153102,40.0,40.0,40.0,-128.26906591153102,12.0,0.005242796163656749,-0.01175802480429411,1.514970064163208,0.5635,,,,,,,,,
429,42900,0.0,-96.29399209689453,0.0,0.0,0.0,-96.29399209689453,0.0,0.0071244360296987,-0.034577472833916545,1.5296648442745209,0.562375,,,,,,,,,
430,43000,0.0,-105.94989027194491,0.0,0.0,0.0,-105.94989027194491,0.0,0.008401481165492442,-0.01773091685026884,1.5332393944263458,0.56125,,,,,,,,,
431,43100,90.0,-849.5522259490905,30.0,30.0,30.0,-849.5522259490905,9.0,0.008579102213843726,-0.03848381666466594,1.527875393629074,0.560125,,,,,,,,,
432,43200,120.0,-128.6483824140003,40.0,40.0,40.0,-128.6483824140003,12.0,0.0018925666227005422,-0.01337509136646986,1.5118403732776642,0.5589999999999999,,,,,,,,,
433,43300,30.0,-10.0,10.0,10.0,10.0,-10.0,3.0,0.009157350796158426,-0.03622083179652691,1.5309383869171143,0.5578749999999999,,,,,,,,,
434,43400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005078989313915372,-0.014454960823059082,1.5141760110855103,0.5567500000000001,,,,,,,,,
435,43500,0.0,-177.7431830476765,0.0,0.0,0.0,-177.7431830476765,0.0,0.006247256373171695,-0.037309778621420264,1.5304872691631317,0.555625,,,,,,,,,
436,43600,0.0,-281.6185323555884,0.0,0.0,0.0,-281.6185323555884,0.0,0.00801245444745291,-0.03645743033848703,1.5288728177547455,0.5545,,,,,,,,,
437,43700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010444106483191717,-0.0184564758092165,1.514786958694458,0.553375,,,,,,,,,
438,43800,0.0,-161.01431946152525,0.0,0.0,0.0,-161.01431946152525,0.0,0.006060850631911308,-0.012303763069212437,1.5146155059337616,0.55225,,,,,,,,,
439,43900,0.0,-149.6877421816586,0.0,0.0,0.0,-149.6877421816586,0.0,0.003292816305474844,-0.013695387169718742,1.530329316854477,0.551125,,,,,,,,,
440,44000,0.0,-91.82486445359774,0.0,0.0,0.0,-91.82486445359774,0.0,0.009065010912308935,-0.03669070708565414,1.5133326053619385,0.55,,,,,,,,,
441,44100,30.0,-41.26094732395051,10.0,10.0,10.0,-41.26094732395051,3.0,0.004262390641088132,-0.014790551271289587,1.5325590074062347,0.548875,,,,,,,,,
442,44200,0.0,-177.27498654609772,0.0,0.0,0.0,-177.27498654609772,0.0,0.00797407868958544,-0.03657646616920829,1.5278405845165253,0.54775,,,,,,,,,
443,44300,0.0,-328.1262546846173,0.0,0.0,0.0,-328.1262546846173,0.0,0.008102399173367303,-0.023702545324340463,1.5330835282802582,0.5466249999999999,,,,,,,,,
444,44400,0.0,-194.80741253837968,0.0,0.0,0.0,-194.80741253837968,0.0,0.007296566407603677,-0.03892998700030148,1.5294025838375092,0.5455,,,,,,,,,
445,44500,0.0,-70.2610039362099,0.0,0.0,0.0,-70.2610039362099,0.0,0.009315710827650037,-0.0135152917355299,1.511922150850296,0.544375,,,,,,,,,
446,44600,0.0,-191.55847092004703,0.0,0.0,0.0,-191.55847092004703,0.0,0.005686265496478882,-0.020558475516736507,1.5329672694206238,0.54325,,,,,,,,,
447,44700,60.0,-55.30103764318691,20.0,20.0,20.0,-55.30103764318691,6.0,0.0058775675352080725,-0.027654019184410572,1.5288192629814148,0.542125,,,,,,,,,
448,44800,0.0,-265.93921787755215,0.0,0.0,0.0,-265.93921787755215,0.0,0.009337028044683393,-0.012674020603299141,1.512357920408249,0.5409999999999999,,,,,,,,,
449,44900,30.0,-133.94161232770068,10.0,10.0,10.0,-133.94161232770068,3.0,0.008288063647341914,-0.03454359481111169,1.5121067762374878,0.539875,,,,,,,,,
450,45000,0.0,-57.40829670136192,0.0,0.0,0.0,-57.40829670136192,0.0,0.006741707584296819,-0.013648070394992828,1.532653123140335,0.5387500000000001,16.5,-773.9865443651449,16.5,-260.5364744555377,25.5,-366.1458087410203,1.65,1.65,2.55
451,45100,0.0,-75.78373061273312,0.0,0.0,0.0,-75.78373061273312,0.0,0.0037636151755577885,-0.03948712907731533,1.5284256041049957,0.537625,,,,,,,,,
452,45200,0.0,-314.21256345936774,0.0,0.0,0.0,-314.21256345936774,0.0,0.0067912465674453415,-0.015768718905746937,1.5061524510383606,0.5365,,,,,,,,,
453,45300,90.0,-56.090949773440244,30.0,30.0,30.0,-56.090949773440244,9.0,0.01304658193839714,-0.04454654594883323,1.5118685066699982,0.5353749999999999,,,,,,,,,
454,45400,0.0,-162.25212506119126,0.0,0.0,0.0,-162.25212506119126,0.0,0.009051109955180436,-0.0435323198325932,1.5056805312633514,0.53425,,,,,,,,,
455,45500,0.0,-65.17801492558894,0.0,0.0,0.0,-65.17801492558894,0.0,0.007906342332717031,-0.038061376893892884,1.5313785374164581,0.533125,,,,,,,,,
456,45600,0.0,-125.31331026884426,0.0,0.0,0.0,-125.31331026884426,0.0,0.009683247786597349,-0.037728273309767246,1.5058203637599945,0.532,,,,,,,,,
457,45700,120.0,-40.0,40.0,40.0,40.0,-40.0,12.0,0.010271879320498556,-0.04637159826233983,1.5311673283576965,0.530875,,,,,,,,,
458,45800,60.0,-49.72688286121522,20.0,20.0,20.0,-49.72688286121522,6.0,0.006676028773654252,-0.04572951258160174,1.5293869376182556,0.5297499999999999,,,,,,,,,
459,45900,0.0,-34.817431472668325,0.0,0.0,0.0,-34.817431472668325,0.0,0.004409295434015803,-0.03542076796293259,1.530324399471283,0.5286249999999999,,,,,,,,,
460,46000,0.0,-75.34703778158051,0.0,0.0,0.0,-75.34703778158051,0.0,0.006552889521117322,-0.032219051383435726,1.5257467031478882,0.5275,,,,,,,,,
461,46100,90.0,-72.67978590197664,30.0,30.0,30.0,-72.67978590197664,9.0,0.006431366971810348,-0.030443888623267412,1.5293492078781128,0.526375,,,,,,,,,
462,46200,0.0,-405.97635857282313,0.0,0.0,0.0,-405.97635857282313,0.0,0.007541057962953346,-0.044179023476317525,1.5285985171794891,0.52525,,,,,,,,,
463,46300,0.0,-257.0932538018982,0.0,0.0,0.0,-257.0932538018982,0.0,0.007640414136403706,-0.047815713565796614,1.5252858400344849,0.524125,,,,,,,,,
464,46400,150.0,-66.08067154040124,50.0,50.0,50.0,-66.08067154040124,15.0,0.0038680899669998325,-0.041260180063545704,1.5241605341434479,0.5229999999999999,,,,,,,,,
465,46500,0.0,-0.7986730932252217,0.0,0.0,0.0,-0.7986730932252217,0.0,0.004691948684921954,-0.013466391246765852,1.4979278147220612,0.521875,,,,,,,,,
466,46600,30.0,-796.2751755824088,10.0,10.0,10.0,-796.2751755824088,3.0,0.005638743466988672,-0.03100994718261063,1.5246869325637817,0.52075,,,,,,,,,
467,46700,0.0,-10.369291778473897,0.0,0.0,0.0,-10.369291778473897,0.0,0.005309360247338191,-0.010327991098165512,1.527450144290924,0.519625,,,,,,,,,
468,46800,90.0,-48.72384132742274,30.0,30.0,30.0,-48.72384132742274,9.0,0.005749360134359449,-0.01655622385442257,1.5286961495876312,0.5185,,,,,,,,,
469,46900,0.0,-213.94013741152304,0.0,0.0,0.0,-213.94013741152304,0.0,0.007127398072043434,-0.029633217491209507,1.49602872133255,0.5173749999999999,,,,,,,,,
470,47000,0.0,-9.102054395173413,0.0,0.0,0.0,-9.102054395173413,0.0,0.007829187445167918,-0.03272252855822444,1.4984963238239288,0.51625,,,,,,,,,
471,47100,0.0,-47.41869483407396,0.0,0.0,0.0,-47.41869483407396,0.0,0.00853278921567835,-0.04768281476572156,1.5184766948223114,0.515125,,,,,,,,,
472,47200,120.0,-227.87883904848263,40.0,40.0,40.0,-227.87883904848263,12.0,0.00551025213644607,-0.03039460745640099,1.5258575081825256,0.514,,,,,,,,,
473,47300,0.0,-569.4218001546351,0.0,0.0,0.0,-569.4218001546351,0.0,0.008508161656209268,-0.04279106738977134,1.5186119675636292,0.512875,,,,,,,,,
474,47400,60.0,-20.0,20.0,20.0,20.0,-20.0,6.0,0.007694946747506037,-0.03529060794971883,1.4942736327648163,0.5117499999999999,,,,,,,,,
475,47500,0.0,-1058.1952649266877,0.0,0.0,0.0,-1058.1952649266877,0.0,0.006274165876675397,-0.03611963102594018,1.5173616111278534,0.5106250000000001,,,,,,,,,
476,47600,0.0,-572.925278585787,0.0,0.0,0.0,-572.925278585787,0.0,0.00444070364756044,-0.016532828100025654,1.4901397228240967,0.5095,,,,,,,,,
477,47700,0.0,-13.186592974874866,0.0,0.0,0.0,-13.186592974874866,0.0,0.004058048711158335,-0.011407660786062479,1.5235327780246735,0.508375,,,,,,,,,
478,47800,90.0,-30.0,30.0,30.0,30.0,-30.0,9.0,0.012239237039466389,-0.014616264030337334,1.5213884115219116,0.50725,,,,,,,,,
479,47900,90.0,-31.73472116647483,30.0,30.0,30.0,-31.73472116647483,9.0,0.010275893291691318,-0.028153430903330445,1.5218833088874817,0.506125,,,,,,,,,
480,48000,0.0,-49.928968729615505,0.0,0.0,0.0,-49.928968729615505,0.0,0.004522823073784821,-0.014849650673568249,1.4871143996715546,0.5049999999999999,,,,,,,,,
