update,episode,total_steps,train_team_return,td_loss,q_tot_mean,target_q_tot_mean,epsilon,eval_team_return,eval_mean_agent_return
280,86,8580,-99.42610147640487,1.58064866065979,1.5671314001083374,1.452707052230835,0.8713,,
281,86,8600,-118.9210089138956,0.22710725665092468,1.8581233024597168,1.8368687629699707,0.871,,
282,87,8620,-21.43960443991884,0.5759045481681824,2.080048084259033,1.9041132926940918,0.8707,,
283,87,8640,-36.74190727450003,3.552962303161621,2.030141592025757,1.8030786514282227,0.8704000000000001,,
284,87,8660,-52.46364580624807,1.2816027402877808,1.798811674118042,1.6736222505569458,0.8701,,
285,87,8680,-73.57467945666588,3.836322069168091,2.2803597450256348,2.123474359512329,0.8698,,
286,87,8700,-113.92533958237738,0.3256617486476898,2.1985604763031006,2.1764845848083496,0.8694999999999999,,
287,88,8720,-22.002869076394887,0.8932603597640991,1.8936936855316162,1.8863540887832642,0.8692,,
288,88,8740,-45.55008672183716,0.2916836142539978,1.67983078956604,1.6616322994232178,0.8689,,
289,88,8760,-77.35693427147265,0.27702203392982483,1.7106451988220215,1.7540839910507202,0.8686,,
290,88,8780,-123.96849400399584,7.243879318237305,1.9291942119598389,1.6841567754745483,0.8683,,
291,88,8800,-172.6877950763268,0.9941362142562866,1.9344860315322876,1.8436200618743896,0.868,,
292,89,8820,-23.496688647028094,0.7285858392715454,1.7582019567489624,1.695356011390686,0.8677,,
293,89,8840,-45.64397214099779,1.3185274600982666,1.930366039276123,1.8457682132720947,0.8674,,
294,89,8860,-71.57868123345713,0.29757198691368103,2.413681983947754,2.37766695022583,0.8671,,
295,89,8880,-97.23778573863954,2.8983922004699707,1.9651670455932617,1.8467943668365479,0.8668,,
296,89,8900,-118.80554020470169,0.2166774570941925,2.015871047973633,1.9492603540420532,0.8665,,
297,90,8920,-9.22252830652166,0.25408023595809937,2.1639933586120605,2.082470655441284,0.8662,,
298,90,8940,-25.70427087175799,1.5491242408752441,2.2506957054138184,2.026343584060669,0.8659,,
299,90,8960,-47.34379030694331,2.4688804149627686,1.7324424982070923,1.5275651216506958,0.8655999999999999,,
300,90,8980,-78.96661938592892,0.7368777394294739,2.049729585647583,1.920346736907959,0.8653,,
301,90,9000,-111.17120519785655,2.296753406524658,1.8647383451461792,1.6719621419906616,0.865,,
302,91,9020,-17.41202184448434,0.6012366414070129,1.8769093751907349,1.7741477489471436,0.8647,,
303,91,9040,-42.58940754542873,0.3157312572002411,1.957085371017456,1.9360357522964478,0.8644000000000001,,
304,91,9060,-60.83904869092041,0.3886816203594208,1.7758865356445312,1.7101874351501465,0.8641,,
305,91,9080,-85.87467082713461,0.26602810621261597,1.7278809547424316,1.6677660942077637,0.8638,,
306,91,9100,-113.36891608298824,0.20917049050331116,1.7427092790603638,1.6690912246704102,0.8634999999999999,,
307,92,9120,-18.2066685319871,0.6308056712150574,1.89301598072052,1.8546816110610962,0.8632,,
308,92,9140,-42.0405881160981,0.4440677762031555,1.6738120317459106,1.5684690475463867,0.8629,,
309,92,9160,-74.6029355769548,0.8062910437583923,1.5726571083068848,1.497122049331665,0.8626,,
310,92,9180,-103.78042879230237,0.729258120059967,1.6775269508361816,1.556795358657837,0.8623000000000001,,
311,92,9200,-137.98704625791834,0.28415316343307495,2.107006072998047,2.0335066318511963,0.862,,
312,93,9220,-10.645471368068467,3.0208635330200195,1.863516092300415,1.6463730335235596,0.8617,,
313,93,9240,-26.886158121864394,0.628331184387207,1.9187376499176025,1.8530070781707764,0.8613999999999999,,
314,93,9260,-52.7109947119429,0.5365694761276245,2.4318528175354004,2.385462522506714,0.8611,,
315,93,9280,-83.06831873469055,0.26326146721839905,1.4557839632034302,1.3952817916870117,0.8608,,
316,93,9300,-113.32260962987631,0.21187376976013184,2.016747236251831,1.939420461654663,0.8605,,
317,94,9320,-18.30871295757017,0.6872411370277405,2.15793776512146,2.0243022441864014,0.8602,,
318,94,9340,-40.71309223431185,2.5318586826324463,2.1657257080078125,1.8903992176055908,0.8599,,
319,94,9360,-75.45539212696028,0.9783526659011841,1.9071918725967407,1.7432481050491333,0.8596,,
320,94,9380,-104.99821281354642,0.2276926040649414,1.9388885498046875,1.8337538242340088,0.8593,,
321,94,9400,-132.74127416451304,0.32925426959991455,1.675542950630188,1.6127173900604248,0.859,,
322,95,9420,-24.71870840195879,0.2526337802410126,1.6117501258850098,1.4683750867843628,0.8587,,
323,95,9440,-43.21643558461128,2.1573054790496826,1.682494878768921,1.5176924467086792,0.8584,,
324,95,9460,-71.9668767730462,1.177841067314148,1.6723685264587402,1.6045758724212646,0.8581,,
325,95,9480,-117.65041578746612,0.6927343606948853,1.4599192142486572,1.4040125608444214,0.8578,,
326,95,9500,-173.18859309435734,0.9154559969902039,1.6766908168792725,1.5826939344406128,0.8575,,
327,96,9520,-25.017109226222708,0.8202246427536011,1.4620877504348755,1.4297170639038086,0.8572,,
328,96,9540,-45.308765784359345,0.5730974674224854,1.453159213066101,1.4445087909698486,0.8569,,
329,96,9560,-72.59556686803454,0.34849289059638977,1.7428350448608398,1.8242805004119873,0.8566,,
330,96,9580,-105.77785383008168,0.2782454490661621,1.6665213108062744,1.7684954404830933,0.8563,,
331,96,9600,-146.30387748776175,1.771520733833313,1.9366008043289185,1.907979130744934,0.856,,
332,97,9620,-39.600474371959585,2.850837230682373,2.135096311569214,1.9965723752975464,0.8557,,
333,97,9640,-75.4177690447931,0.4795030355453491,2.3793044090270996,2.2957186698913574,0.8553999999999999,,
334,97,9660,-91.79227825196965,7.333820819854736,1.8275548219680786,1.6876089572906494,0.8551,,
335,97,9680,-124.25167935600766,0.21646897494792938,1.8847687244415283,1.8947827816009521,0.8548,,
336,97,9700,-159.2408323296492,0.1917128711938858,1.0932960510253906,1.135624647140503,0.8545,,
337,98,9720,-18.031111289981467,0.408886581659317,1.9747217893600464,1.9499412775039673,0.8542,,
338,98,9740,-39.13260057990425,5.0563764572143555,1.71268630027771,1.4245100021362305,0.8539,,
339,98,9760,-59.854109125272004,0.2875209450721741,2.2918550968170166,2.1687092781066895,0.8536,,
340,98,9780,-87.11507997508464,0.2670918107032776,1.8182003498077393,1.6728065013885498,0.8533,,
341,98,9800,-126.20787875922672,1.478026270866394,1.6507337093353271,1.4861851930618286,0.853,,
342,99,9820,-22.082389324666465,3.2446391582489014,1.5288019180297852,1.268742322921753,0.8527,,
343,99,9840,-47.620426251781076,1.3198015689849854,1.8453350067138672,1.6389397382736206,0.8524,,
344,99,9860,-71.42016963006074,0.6531196236610413,1.6969130039215088,1.6353678703308105,0.8521,,
345,99,9880,-99.07940011582674,1.1974525451660156,1.6263703107833862,1.532425880432129,0.8518,,
346,99,9900,-127.61428369145547,2.4178943634033203,1.4832127094268799,1.3487913608551025,0.8514999999999999,,
347,100,9920,-13.070777256820826,0.22153566777706146,1.3456509113311768,1.330916166305542,0.8512,,
348,100,9940,-31.94222842062712,0.4683087468147278,1.7056626081466675,1.703648567199707,0.8509,,
349,100,9960,-55.51212157284819,1.1974629163742065,1.5497239828109741,1.5134387016296387,0.8506,,
350,100,9980,-95.8065273031682,0.5199845433235168,1.2097033262252808,1.177871823310852,0.8503000000000001,,
351,100,10000,-157.5333537613179,0.574174165725708,1.7426284551620483,1.7233705520629883,0.85,-366.5117720393047,-366.5117720393047
352,101,10020,-18.674931867727604,1.3952124118804932,1.9022390842437744,1.8425571918487549,0.8497,,
353,101,10040,-44.7310957928159,2.36098575592041,1.9950824975967407,1.8972105979919434,0.8493999999999999,,
354,101,10060,-90.24081609699999,0.3343627154827118,1.9872932434082031,1.9446702003479004,0.8491,,
355,101,10080,-128.78159735903054,0.3073958158493042,1.4451849460601807,1.426575779914856,0.8488,,
356,101,10100,-160.63098522195094,0.2700527608394623,1.7100690603256226,1.611984372138977,0.8485,,
357,102,10120,-25.686841610697616,0.9494906067848206,1.3044565916061401,1.1250548362731934,0.8482000000000001,,
358,102,10140,-69.62646383286217,2.5636138916015625,1.8876886367797852,1.6560499668121338,0.8479,,
359,102,10160,-116.60116362369769,0.8247374296188354,1.6919372081756592,1.53828763961792,0.8476,,
360,102,10180,-169.1128000591817,0.3023488223552704,1.8734641075134277,1.7447737455368042,0.8472999999999999,,
361,102,10200,-207.5634029757337,0.3079129457473755,1.6300995349884033,1.6013996601104736,0.847,,
362,103,10220,-16.707897377022718,0.2506650984287262,1.714009165763855,1.6720503568649292,0.8467,,
363,103,10240,-39.61964558326249,0.3871315121650696,2.1789515018463135,2.0382814407348633,0.8464,,
364,103,10260,-65.72831903802476,0.286721795797348,1.6374534368515015,1.5995256900787354,0.8461,,
365,103,10280,-96.22013401735872,7.1317524909973145,2.3470325469970703,2.0946877002716064,0.8458,,
366,103,10300,-135.31455942984985,0.7409303784370422,1.3116134405136108,1.1459726095199585,0.8455,,
367,104,10320,-32.29426023162638,1.032513976097107,1.9346473217010498,1.7062207460403442,0.8452,,
368,104,10340,-72.61463938654306,6.602762699127197,1.5565613508224487,1.32417631149292,0.8449,,
369,104,10360,-132.61385993228936,0.6332180500030518,1.3860697746276855,1.3459265232086182,0.8446,,
370,104,10380,-205.84800376498083,0.2696513235569,1.734079360961914,1.7737723588943481,0.8443,,
371,104,10400,-291.47503769505323,0.4811820387840271,1.7081215381622314,1.691823124885559,0.844,,
372,105,10420,-16.47076075171738,0.9272831678390503,1.6557954549789429,1.6193671226501465,0.8437,,
373,105,10440,-40.713628894714226,0.23357678949832916,1.493185043334961,1.473086953163147,0.8434,,
374,105,10460,-76.69287409647049,0.67511385679245,1.2970120906829834,1.193972110748291,0.8431,,
375,105,10480,-93.24911170426063,1.028403878211975,1.8875212669372559,1.8721904754638672,0.8428,,
376,105,10500,-116.24108707854651,1.9345128536224365,2.0285520553588867,1.8903173208236694,0.8425,,
377,106,10520,-22.710190556960193,0.8550426363945007,1.5906535387039185,1.5028164386749268,0.8422,,
378,106,10540,-48.19621209532226,0.6960881352424622,2.0904035568237305,2.036498546600342,0.8419,,
379,106,10560,-72.68013250010026,3.6588134765625,1.9350718259811401,1.609856128692627,0.8416,,
380,106,10580,-94.60998032305898,0.9295509457588196,2.2683162689208984,2.1610755920410156,0.8412999999999999,,
381,106,10600,-123.00966877263556,0.8068053722381592,1.5288379192352295,1.4278275966644287,0.841,,
382,107,10620,-31.282430424048776,0.2475697249174118,1.7572236061096191,1.718904972076416,0.8407,,
383,107,10640,-74.52249654285319,0.4393698573112488,1.930354356765747,1.955399751663208,0.8404,,
384,107,10660,-132.42041656916274,0.5153064727783203,1.4963221549987793,1.4202690124511719,0.8401,,
385,107,10680,-193.76665193973645,0.45945364236831665,1.8569903373718262,1.7956849336624146,0.8398,,
386,107,10700,-251.20407891352448,0.4707105755805969,1.741105079650879,1.6158382892608643,0.8395,,
387,108,10720,-21.96852826854908,0.2562113106250763,1.8906992673873901,1.794708490371704,0.8392,,
388,108,10740,-39.08361329897382,0.3466706871986389,2.0096678733825684,1.9177672863006592,0.8389,,
389,108,10760,-60.87833266092319,1.251733422279358,1.429277777671814,1.232825517654419,0.8386,,
390,108,10780,-94.57030311097061,0.6088571548461914,1.9018568992614746,1.766366720199585,0.8383,,
391,108,10800,-122.0629713620898,2.3132801055908203,1.242529273033142,1.097487211227417,0.838,,
392,109,10820,-17.515357027212584,0.22460632026195526,1.7557315826416016,1.7499966621398926,0.8377,,
393,109,10840,-37.88423562553442,0.6151427030563354,1.7383915185928345,1.6404231786727905,0.8374,,
394,109,10860,-61.89262254787473,0.6495530605316162,1.1542854309082031,1.0644851922988892,0.8371,,
395,109,10880,-79.88181596396356,1.2973639965057373,1.8538732528686523,1.7009406089782715,0.8368,,
396,109,10900,-103.98499425596874,0.5097757577896118,1.5171257257461548,1.529226303100586,0.8365,,
397,110,10920,-21.773290764610763,0.6234134435653687,2.150534152984619,2.2002649307250977,0.8362,,
398,110,10940,-54.67873352536767,1.0687828063964844,1.5746647119522095,1.4718983173370361,0.8359,,
399,110,10960,-73.826438866284,0.31414929032325745,1.1158438920974731,1.1393364667892456,0.8356,,
400,110,10980,-97.73979550684493,1.8069020509719849,1.7255582809448242,1.5702003240585327,0.8352999999999999,,
401,110,11000,-124.32753003663711,0.3002742528915405,1.9264823198318481,1.9356658458709717,0.835,,
402,111,11020,-18.02502464272073,0.48794126510620117,1.960045337677002,1.90510892868042,0.8347,,
403,111,11040,-38.42740081903652,0.33260324597358704,1.1479684114456177,1.0829917192459106,0.8344,,
404,111,11060,-70.60571925545575,0.5194108486175537,1.4756468534469604,1.3212409019470215,0.8341000000000001,,
405,111,11080,-113.00263864432948,0.8383930325508118,1.6493396759033203,1.4834938049316406,0.8338,,
406,111,11100,-165.42789669236265,2.5890746116638184,1.6954113245010376,1.5440285205841064,0.8335,,
407,112,11120,-21.386766612419528,0.33807215094566345,1.485893964767456,1.3971564769744873,0.8331999999999999,,
408,112,11140,-47.27222231948146,0.7910230159759521,1.571105718612671,1.4595330953598022,0.8329,,
409,112,11160,-83.2324118875322,1.2214082479476929,1.6365749835968018,1.5093778371810913,0.8326,,
410,112,11180,-117.03231327193515,2.3152782917022705,1.6840718984603882,1.4809761047363281,0.8323,,
411,112,11200,-172.07814852977074,1.2840356826782227,1.6007988452911377,1.4474941492080688,0.832,,
412,113,11220,-19.962666327079667,0.6465269923210144,1.4413700103759766,1.4119839668273926,0.8317,,
413,113,11240,-34.37931157331938,0.5186237096786499,1.4412492513656616,1.4713488817214966,0.8314,,
414,113,11260,-54.25063899091542,0.6187106370925903,1.372174859046936,1.3910475969314575,0.8311,,
415,113,11280,-79.49485979535731,0.25652724504470825,1.2457040548324585,1.2536628246307373,0.8308,,
416,113,11300,-112.16925229815014,1.09486985206604,1.4238317012786865,1.4232364892959595,0.8305,,
417,114,11320,-12.612894268658938,0.2850784361362457,1.4799808263778687,1.4878872632980347,0.8302,,
418,114,11340,-36.56737437553028,0.2685733735561371,1.5002944469451904,1.5582408905029297,0.8299,,
419,114,11360,-55.1435420606486,0.24788625538349152,1.2882709503173828,1.2830226421356201,0.8296,,
420,114,11380,-90.93616120221343,0.3441407084465027,1.5772459506988525,1.4349662065505981,0.8292999999999999,,
421,114,11400,-143.00202944917405,0.3111170530319214,1.7725331783294678,1.6578571796417236,0.829,,
422,115,11420,-11.06968385205159,0.18616580963134766,1.3238091468811035,1.179553747177124,0.8287,,
423,115,11440,-34.9175207257603,0.47939532995224,1.8845185041427612,1.7440357208251953,0.8284,,
424,115,11460,-51.19227941471839,1.9443608522415161,1.7913448810577393,1.5860058069229126,0.8281000000000001,,
425,115,11480,-65.89617956043955,0.9596344232559204,1.5664055347442627,1.3773175477981567,0.8278,,
426,115,11500,-81.81126065521252,0.7125569581985474,1.562732219696045,1.4442555904388428,0.8275,,
427,116,11520,-20.848631172393326,0.2368110716342926,1.265673279762268,1.207201600074768,0.8271999999999999,,
428,116,11540,-56.21141757096433,0.2976960837841034,1.2966632843017578,1.2598786354064941,0.8269,,
429,116,11560,-100.24539178583517,0.37294507026672363,1.304222822189331,1.2205232381820679,0.8266,,
430,116,11580,-156.32936037964606,0.35739368200302124,1.3370803594589233,1.322318434715271,0.8263,,
431,116,11600,-226.06143934211923,0.25350356101989746,1.4983558654785156,1.4982489347457886,0.8260000000000001,,
432,117,11620,-31.29839272361552,0.26649773120880127,0.9494074583053589,0.9001654982566833,0.8257,,
433,117,11640,-74.73117161964963,0.23898039758205414,1.3338098526000977,1.3289769887924194,0.8254,,
434,117,11660,-125.6888018011831,0.2283475548028946,0.9784550666809082,0.9036940932273865,0.8251,,
435,117,11680,-175.379904607513,0.4953248202800751,1.5743629932403564,1.4099113941192627,0.8248,,
436,117,11700,-202.68622941921143,7.206281661987305,1.625068187713623,1.3479737043380737,0.8245,,
437,118,11720,-32.00845626595042,0.217228502035141,0.8968484401702881,0.7825406789779663,0.8242,,
438,118,11740,-81.73151104549844,0.4181056022644043,1.3725978136062622,1.2360175848007202,0.8239,,
439,118,11760,-165.16685030794093,2.309130907058716,1.6591548919677734,1.468982219696045,0.8236,,
440,118,11780,-272.70863467401205,0.3452080488204956,1.0878775119781494,0.9980961084365845,0.8233,,
441,118,11800,-397.1992951780062,1.1515544652938843,1.541223168373108,1.4287981986999512,0.823,,
442,119,11820,-19.30196232551676,0.8655491471290588,1.9584612846374512,1.8341361284255981,0.8227,,
443,119,11840,-56.079365739446075,0.24864597618579865,1.6928163766860962,1.620666742324829,0.8224,,
444,119,11860,-93.355613851582,1.5765231847763062,1.43790602684021,1.2585484981536865,0.8221,,
445,119,11880,-128.22774950096868,1.0960792303085327,1.6247349977493286,1.5283517837524414,0.8218,,
446,119,11900,-185.91764366247713,0.2771248519420624,1.8015940189361572,1.7823007106781006,0.8215,,
447,120,11920,-14.84311978849926,3.6924211978912354,1.5250706672668457,1.3895893096923828,0.8212,,
448,120,11940,-41.10896112345425,0.33224302530288696,1.6989781856536865,1.7502784729003906,0.8209,,
449,120,11960,-68.34187605356175,0.7315014600753784,1.752467393875122,1.744252324104309,0.8206,,
450,120,11980,-95.64239504784919,0.4326625466346741,1.6062220335006714,1.5892678499221802,0.8203,,
451,120,12000,-127.3723961460934,0.27806559205055237,1.201267957687378,1.2359368801116943,0.82,,
452,121,12020,-24.463474263929214,0.290957510471344,1.7896697521209717,1.7791237831115723,0.8197,,
453,121,12040,-54.33137445226008,0.617214024066925,1.939307689666748,1.8732950687408447,0.8194,,
454,121,12060,-97.94546079657334,0.583723783493042,1.7081217765808105,1.6505415439605713,0.8190999999999999,,
455,121,12080,-139.7098525066323,0.30074089765548706,1.7326374053955078,1.6481646299362183,0.8188,,
456,121,12100,-199.99037761602992,0.28786298632621765,1.545316219329834,1.3896121978759766,0.8185,,
457,122,12120,-33.51945517145642,0.2898380160331726,2.2135159969329834,2.1331374645233154,0.8182,,
458,122,12140,-75.95819638163324,0.7173382043838501,1.6043301820755005,1.4371455907821655,0.8179,,
459,122,12160,-123.83152742613474,0.38466334342956543,1.9315478801727295,1.787179708480835,0.8176,,
460,122,12180,-164.19153112645944,1.1739699840545654,2.2288339138031006,2.0801219940185547,0.8172999999999999,,
461,122,12200,-201.7934495128343,0.3760795295238495,1.1379038095474243,1.0496339797973633,0.817,,
462,123,12220,-26.7453965152511,0.3817923963069916,1.582046627998352,1.5003786087036133,0.8167,,
463,123,12240,-42.777774018825475,0.2661918103694916,1.673857569694519,1.7002103328704834,0.8164,,
464,123,12260,-61.394861407878025,0.6318407654762268,1.8953313827514648,1.830277442932129,0.8161,,
465,123,12280,-79.83928818557071,2.159943103790283,1.785869836807251,1.6795910596847534,0.8158,,
466,123,12300,-109.14351228948073,0.3274860680103302,1.6864573955535889,1.672605276107788,0.8155,,
467,124,12320,-18.5331304862876,0.4676845371723175,1.6678969860076904,1.6400140523910522,0.8151999999999999,,
468,124,12340,-45.54720007957016,0.29168635606765747,1.5630731582641602,1.5178676843643188,0.8149,,
469,124,12360,-83.52688264888808,0.3009468913078308,1.9803814888000488,1.957512617111206,0.8146,,
470,124,12380,-113.17311665928356,0.3637540936470032,2.20442533493042,2.256460189819336,0.8143,,
471,124,12400,-135.48770504693908,0.6326272487640381,1.2806792259216309,1.2178725004196167,0.8140000000000001,,
472,125,12420,-39.93740750081522,0.2526753544807434,0.9598453640937805,0.8950641751289368,0.8137,,
473,125,12440,-90.55570098089633,0.5970611572265625,1.5243698358535767,1.399889588356018,0.8134,,
474,125,12460,-133.36002117111371,0.6376245021820068,1.5973384380340576,1.4595731496810913,0.8130999999999999,,
475,125,12480,-189.9054217652479,0.3493862450122833,1.8358738422393799,1.686556339263916,0.8128,,
476,125,12500,-264.39140971965804,2.081845760345459,1.3195070028305054,1.0903900861740112,0.8125,-242.20916319583708,-242.20916319583708
