update,episode,total_steps,train_team_return,td_loss,grad_norm,q_tot_mean,target_q_tot_mean,epsilon,eval_team_return,eval_mean_agent_return
241,78,7800,-301.37927863184643,0.19763050973415375,3.0918362140655518,5.112583160400391,5.0158514976501465,0.883,,
242,79,7820,-18.42331078817775,0.06205996870994568,2.639970541000366,4.481345176696777,4.460663318634033,0.8827,,
243,79,7840,-36.34149149839381,0.11785589158535004,6.151790618896484,6.610723972320557,6.544186115264893,0.8824,,
244,79,7860,-51.357261910743624,0.12247457355260849,2.0624067783355713,4.857303142547607,4.837544918060303,0.8821,,
245,79,7880,-67.82281767767746,0.18484026193618774,2.620119094848633,4.970917701721191,4.879095554351807,0.8818,,
246,79,7900,-88.42331490367786,0.10887455195188522,3.7657811641693115,5.251677513122559,5.272315979003906,0.8815,,
247,80,7920,-7.882233324567188,0.1685914844274521,2.7618064880371094,5.51536750793457,5.400175094604492,0.8812,,
248,80,7940,-19.291915296235565,0.09261777997016907,7.466619968414307,5.7999372482299805,5.766168117523193,0.8809,,
249,80,7960,-36.8367535603503,0.0992860347032547,2.8158187866210938,5.089883804321289,5.086993217468262,0.8806,,
250,80,7980,-59.80145831289359,0.16791237890720367,1.902845025062561,4.645634174346924,4.534280776977539,0.8803,,
251,80,8000,-90.57720502007116,0.11489134281873703,4.352416515350342,5.9112677574157715,5.98291540145874,0.88,,
252,81,8020,-40.07935144211966,0.05524401366710663,3.686605215072632,5.093537330627441,5.167733669281006,0.8797,,
253,81,8040,-72.08474967756705,0.147539883852005,2.1414287090301514,4.993936538696289,4.91526460647583,0.8794,,
254,81,8060,-90.58526031665579,0.11926335096359253,2.981931447982788,5.207731246948242,5.156781196594238,0.8791,,
255,81,8080,-110.51696442458682,0.12662430107593536,2.1710541248321533,4.723750114440918,4.66440486907959,0.8788,,
256,81,8100,-141.55014081100478,0.18913601338863373,2.570250988006592,5.262212753295898,5.180776119232178,0.8785,,
257,82,8120,-20.654906168110234,0.09795106947422028,1.9498701095581055,4.9955830574035645,4.960862159729004,0.8782,,
258,82,8140,-44.0663707374338,0.368687242269516,4.347632884979248,5.877414703369141,5.593032360076904,0.8779,,
259,82,8160,-70.93484777754624,0.07049544900655746,4.201869010925293,5.790698528289795,5.826916217803955,0.8775999999999999,,
260,82,8180,-109.8559351585354,0.10829240083694458,4.9557085037231445,4.953421592712402,4.9905548095703125,0.8773,,
261,82,8200,-172.1072976137724,0.17636817693710327,2.482041358947754,5.450826644897461,5.337813377380371,0.877,,
262,83,8220,-20.767530295360555,0.11398842930793762,2.4784419536590576,4.918205738067627,4.864809036254883,0.8767,,
263,83,8240,-42.52208351849025,0.11181756854057312,3.2494096755981445,5.034526348114014,4.919290065765381,0.8764,,
264,83,8260,-69.46493447026226,0.16413064301013947,3.399129867553711,5.387802600860596,5.2261881828308105,0.8761,,
265,83,8280,-99.09247748136741,0.0533355176448822,2.0082273483276367,4.982001304626465,4.958559036254883,0.8758,,
266,83,8300,-132.12290316698682,0.12926051020622253,2.990830421447754,5.482781887054443,5.391043663024902,0.8755,,
267,84,8320,-8.863117765366674,0.06714576482772827,1.6072419881820679,4.628279685974121,4.625664710998535,0.8752,,
268,84,8340,-19.562097467645508,0.04346393793821335,1.9453808069229126,4.777097225189209,4.8065032958984375,0.8749,,
269,84,8360,-31.120597653625868,0.10222022235393524,2.8099422454833984,5.123077392578125,5.076293468475342,0.8746,,
270,84,8380,-54.518116596833856,0.17212936282157898,4.632119178771973,5.885379791259766,5.827887058258057,0.8743,,
271,84,8400,-70.32731025834241,0.1904628425836563,6.2598371505737305,5.789666652679443,5.7742719650268555,0.874,,
272,85,8420,-21.582576881214916,0.4480188190937042,3.4916155338287354,5.546767234802246,5.139705181121826,0.8737,,
273,85,8440,-60.532946606470574,0.15374675393104553,2.4493677616119385,5.331581115722656,5.270153045654297,0.8734,,
274,85,8460,-111.5418893846171,0.19456747174263,5.233434200286865,6.143381595611572,6.065029144287109,0.8731,,
275,85,8480,-153.7714964064882,0.15256333351135254,3.7615320682525635,4.906430721282959,4.759273052215576,0.8728,,
276,85,8500,-191.78801386295746,0.1414915770292282,3.764688014984131,5.486493110656738,5.378666877746582,0.8725,,
277,86,8520,-24.43140489460747,0.368161678314209,4.942462921142578,5.8996686935424805,5.559344291687012,0.8722,,
278,86,8540,-55.673944279994025,0.11440106481313705,4.036466121673584,5.362991809844971,5.291784286499023,0.8719,,
279,86,8560,-80.0465274242107,0.0818413496017456,4.556013584136963,5.552766799926758,5.572948455810547,0.8715999999999999,,
280,86,8580,-105.1171435147069,0.21054142713546753,2.092479944229126,4.840180397033691,4.718160629272461,0.8713,,
281,86,8600,-128.77429456005953,0.05476636439561844,2.903048038482666,5.574692726135254,5.571771621704102,0.871,,
282,87,8620,-22.62002671665045,0.1633310168981552,4.8897552490234375,5.8803629875183105,5.820436000823975,0.8707,,
283,87,8640,-38.77131610000203,0.25817954540252686,2.9665677547454834,5.374499320983887,5.2207770347595215,0.8704000000000001,,
284,87,8660,-57.92335306763138,0.13377262651920319,1.8080347776412964,5.243377208709717,5.200422763824463,0.8701,,
285,87,8680,-94.75282896250815,0.35989341139793396,2.5118985176086426,5.663975238800049,5.41193151473999,0.8698,,
286,87,8700,-128.07402115063323,0.10009343922138214,3.641880989074707,5.831756591796875,5.82474946975708,0.8694999999999999,,
287,88,8720,-20.528428067055334,0.0642813965678215,3.8277251720428467,5.045043468475342,5.116916179656982,0.8692,,
288,88,8740,-47.798679647044985,0.06172332167625427,2.876084566116333,4.942470073699951,4.966712951660156,0.8689,,
289,88,8760,-82.89951151296127,0.20993509888648987,2.2732932567596436,4.9909491539001465,4.835338592529297,0.8686,,
290,88,8780,-127.92208781625469,0.4340539872646332,3.6233394145965576,5.265163421630859,4.859562873840332,0.8683,,
291,88,8800,-175.0970852007803,0.1302998811006546,3.4435079097747803,5.587738990783691,5.473078727722168,0.868,,
292,89,8820,-23.608048705059723,0.16568106412887573,2.668473243713379,5.3140788078308105,5.171998500823975,0.8677,,
293,89,8840,-44.671588111273586,0.14467839896678925,2.468576669692993,5.425783634185791,5.289229869842529,0.8674,,
294,89,8860,-57.14351408613193,0.17355598509311676,4.618216514587402,6.086670875549316,5.918562889099121,0.8671,,
295,89,8880,-75.94869194135616,0.2527852952480316,3.325222969055176,5.49183464050293,5.327180862426758,0.8668,,
296,89,8900,-99.70307723929761,0.08819958567619324,2.9784886837005615,5.427128791809082,5.409325122833252,0.8665,,
297,90,8920,-9.22252830652166,0.05193132534623146,4.1495890617370605,5.468418121337891,5.485902786254883,0.8662,,
298,90,8940,-25.829922604394422,0.2670406401157379,2.376673460006714,5.786723613739014,5.62310791015625,0.8659,,
299,90,8960,-47.469442039579754,0.1982658952474594,1.7571663856506348,5.034674167633057,4.872229099273682,0.8655999999999999,,
300,90,8980,-80.11239991439838,0.1486990749835968,3.157594680786133,5.539934158325195,5.444738388061523,0.8653,,
301,90,9000,-132.86295463460405,0.25657352805137634,2.411489248275757,5.243237495422363,5.089828014373779,0.865,,
302,91,9020,-15.882715744709081,0.1330253928899765,2.1816158294677734,5.219948768615723,5.184178352355957,0.8647,,
303,91,9040,-39.02613809069424,0.07984450459480286,3.845437526702881,5.24489164352417,5.298912525177002,0.8644000000000001,,
304,91,9060,-58.41032507253641,0.07374171912670135,1.6549246311187744,4.9344682693481445,4.922217845916748,0.8641,,
305,91,9080,-92.22498911375268,0.06275546550750732,1.898761510848999,5.072144508361816,5.040577411651611,0.8638,,
306,91,9100,-128.25618163742269,0.05011671781539917,3.1818177700042725,5.133667469024658,5.148488521575928,0.8634999999999999,,
307,92,9120,-19.46500517236659,0.21625548601150513,3.2271523475646973,6.034064292907715,5.8868842124938965,0.8632,,
308,92,9140,-44.811667371623344,0.2689269185066223,3.09498929977417,5.3650617599487305,5.117975234985352,0.8629,,
309,92,9160,-80.68992161381293,0.05604810267686844,1.9730250835418701,5.190074443817139,5.1788506507873535,0.8626,,
310,92,9180,-116.05873272694487,0.10679548978805542,2.8870351314544678,5.53326940536499,5.415932655334473,0.8623000000000001,,
311,92,9200,-168.3269787448982,0.10459434986114502,2.4661166667938232,5.8424763679504395,5.71696662902832,0.862,,
312,93,9220,-11.16951856396592,0.286720335483551,3.082488775253296,5.5210747718811035,5.26760196685791,0.8617,,
313,93,9240,-40.64428396467049,0.18196389079093933,2.5417301654815674,5.6491289138793945,5.518370151519775,0.8613999999999999,,
314,93,9260,-55.51259374958955,0.14942851662635803,2.8399155139923096,6.064760684967041,6.006351470947266,0.8611,,
315,93,9280,-66.18307678420165,0.04507797211408615,1.8325167894363403,4.603298187255859,4.633973598480225,0.8608,,
316,93,9300,-83.24554373475289,0.04925302788615227,2.924454927444458,5.848090171813965,5.918332099914551,0.8605,,
317,94,9320,-16.01450285971354,0.07806846499443054,2.4386684894561768,5.9655585289001465,5.960202217102051,0.8602,,
318,94,9340,-34.894548815860254,0.3009193241596222,4.168829917907715,5.610573768615723,5.411932945251465,0.8599,,
319,94,9360,-62.73858103122003,0.10995586961507797,2.1627328395843506,5.255624294281006,5.187312126159668,0.8596,,
320,94,9380,-85.96107281097686,0.04084150120615959,1.4542055130004883,5.319126129150391,5.323081016540527,0.8593,,
321,94,9400,-123.43156105274578,0.13914665579795837,2.1292850971221924,5.237929821014404,5.161684036254883,0.859,,
322,95,9420,-21.966910717954573,0.10840898752212524,4.220335006713867,5.279821395874023,5.180092811584473,0.8587,,
323,95,9440,-44.89775621492692,0.29848814010620117,3.271068811416626,5.879413604736328,5.625981330871582,0.8584,,
324,95,9460,-84.30174523570763,0.20349322259426117,3.1038999557495117,5.306151390075684,5.159201145172119,0.8581,,
325,95,9480,-141.82700487777285,0.12482094764709473,1.4470186233520508,4.991888999938965,4.895482540130615,0.8578,,
326,95,9500,-203.51131782782585,0.09447600692510605,2.7956511974334717,5.288021087646484,5.232058048248291,0.8575,,
327,96,9520,-25.394316360306444,0.19445282220840454,2.370957612991333,4.658422946929932,4.567608833312988,0.8572,,
328,96,9540,-45.54318685065449,0.04864382743835449,2.7771105766296387,4.93416166305542,5.006684303283691,0.8569,,
329,96,9560,-72.19127764639468,0.09692296385765076,3.623493194580078,5.377660274505615,5.430046081542969,0.8566,,
330,96,9580,-105.17920843261766,0.048736244440078735,3.1189727783203125,5.412113666534424,5.493073463439941,0.8563,,
331,96,9600,-145.45597963965903,0.1925232708454132,2.1657583713531494,5.741195201873779,5.616309642791748,0.856,,
332,97,9620,-44.171126488200706,0.455710768699646,4.2463154792785645,5.903756618499756,5.462723255157471,0.8557,,
333,97,9640,-95.47515828115394,0.1431054323911667,3.6221234798431396,6.244472026824951,6.1277995109558105,0.8553999999999999,,
334,97,9660,-147.36723638657207,0.40039724111557007,3.3489830493927,5.6735615730285645,5.292204856872559,0.8551,,
335,97,9680,-204.5720405873006,0.07374605536460876,3.5508549213409424,5.615915298461914,5.563511371612549,0.8548,,
336,97,9700,-280.0355265816456,0.061502665281295776,2.935938596725464,4.893232822418213,4.915462493896484,0.8545,,
337,98,9720,-17.184735682271405,0.07244841009378433,4.259519577026367,5.938441276550293,5.9737324714660645,0.8542,,
338,98,9740,-37.55215992477065,0.3073408305644989,2.243194341659546,5.14840030670166,4.8999342918396,0.8539,,
339,98,9760,-57.917801274171524,0.11412467062473297,3.204533576965332,6.181034088134766,6.132408142089844,0.8536,,
340,98,9780,-77.59488384984736,0.050395991653203964,1.9894187450408936,5.25875186920166,5.249492645263672,0.8533,,
341,98,9800,-96.99701481619577,0.13300450146198273,2.4611494541168213,5.4604573249816895,5.335022926330566,0.853,,
342,99,9820,-22.315896220482944,0.26883646845817566,1.9974792003631592,5.143552780151367,4.911098003387451,0.8527,,
343,99,9840,-49.81772627846321,0.35379430651664734,2.621210813522339,5.8859543800354,5.559231281280518,0.8524,,
344,99,9860,-77.72484728199115,0.11035291105508804,3.1427338123321533,5.184645652770996,5.171761512756348,0.8521,,
345,99,9880,-108.3512222381123,0.16451646387577057,2.670931339263916,5.403018951416016,5.332656383514404,0.8518,,
346,99,9900,-145.42825998348084,0.2233671247959137,2.6935689449310303,5.207247257232666,5.055649757385254,0.8514999999999999,,
347,100,9920,-13.527215524538786,0.04054639860987663,1.681628942489624,5.055533409118652,5.1074113845825195,0.8512,,
348,100,9940,-35.86583268255927,0.05028738081455231,1.7683231830596924,5.430534839630127,5.442016124725342,0.8509,,
349,100,9960,-63.219591931016595,0.13031738996505737,1.8179152011871338,5.129096508026123,5.083627700805664,0.8506,,
350,100,9980,-107.31347537470268,0.1770443618297577,1.7812451124191284,5.160338878631592,5.014090538024902,0.8503000000000001,,
351,100,10000,-154.49483969079608,0.1482396125793457,2.4745826721191406,5.90006685256958,5.780243396759033,0.85,-438.00803592074334,-438.00803592074334
352,101,10020,-18.642459686843182,0.13253656029701233,2.333979845046997,5.7208356857299805,5.588625907897949,0.8497,,
353,101,10040,-43.76057506444179,0.15753521025180817,2.5505828857421875,5.852829933166504,5.7250165939331055,0.8493999999999999,,
354,101,10060,-89.03159247360443,0.1495838165283203,4.445481777191162,5.85994815826416,5.717206001281738,0.8491,,
355,101,10080,-123.80744388552864,0.14624449610710144,3.0463531017303467,5.649555683135986,5.526566028594971,0.8488,,
356,101,10100,-146.8239178868844,0.07746836543083191,3.049656629562378,5.72079610824585,5.688918590545654,0.8485,,
357,102,10120,-27.20595133131362,0.18744748830795288,1.543142318725586,4.850235462188721,4.726199626922607,0.8482000000000001,,
358,102,10140,-77.91284649217458,0.23482432961463928,1.891509771347046,5.660229682922363,5.507396221160889,0.8479,,
359,102,10160,-139.34136916469032,0.12554360926151276,3.263516902923584,5.868655204772949,5.852651119232178,0.8476,,
360,102,10180,-208.85368581016675,0.18249453604221344,2.7004528045654297,5.701912879943848,5.575862884521484,0.8472999999999999,,
361,102,10200,-274.22256885665917,0.06010965630412102,2.6814417839050293,5.596426010131836,5.6322340965271,0.847,,
362,103,10220,-17.98948740972086,0.08309527486562729,3.5091440677642822,5.776020050048828,5.722816467285156,0.8467,,
363,103,10240,-38.0160627969798,0.08471033722162247,3.2007715702056885,6.16953182220459,6.141854763031006,0.8464,,
364,103,10260,-62.699756356268544,0.038172390311956406,2.2012643814086914,5.382515907287598,5.382932662963867,0.8461,,
365,103,10280,-108.10843719483871,0.49204546213150024,3.407745122909546,6.867628574371338,6.385712623596191,0.8458,,
366,103,10300,-161.3360254991557,0.31115347146987915,1.9351149797439575,4.912777423858643,4.665861129760742,0.8455,,
367,104,10320,-30.813742269612145,0.21142105758190155,2.687927007675171,5.44118595123291,5.261684417724609,0.8452,,
368,104,10340,-66.02185299925061,0.45626652240753174,2.5720999240875244,5.662801742553711,5.288302421569824,0.8449,,
369,104,10360,-110.78995965951061,0.16092899441719055,3.186527967453003,5.279047012329102,5.223638534545898,0.8446,,
370,104,10380,-149.88594185330498,0.09138139337301254,7.265260696411133,6.108153343200684,6.203395843505859,0.8443,,
371,104,10400,-172.04183649523003,0.22341413795948029,4.414270877838135,6.2297682762146,6.122379779815674,0.844,,
372,105,10420,-17.935120654078812,0.133439838886261,2.0122995376586914,5.529836654663086,5.485040664672852,0.8437,,
373,105,10440,-47.74207058730559,0.035268574953079224,2.214614152908325,5.409305572509766,5.386537075042725,0.8434,,
374,105,10460,-91.66272507541703,0.10329478979110718,4.115363121032715,5.5901265144348145,5.448520660400391,0.8431,,
375,105,10480,-115.19112429440571,0.12064408510923386,5.977673530578613,6.372956275939941,6.236324787139893,0.8428,,
376,105,10500,-141.13694621476301,0.2412579357624054,4.237730979919434,5.909389972686768,5.633487224578857,0.8425,,
377,106,10520,-22.710190556960193,0.12392289191484451,2.6042182445526123,5.664682388305664,5.578805446624756,0.8422,,
378,106,10540,-48.846175848731455,0.10032012313604355,3.5271852016448975,5.923098564147949,5.921020030975342,0.8419,,
379,106,10560,-77.89159744724832,0.40677517652511597,3.842724084854126,6.369836807250977,6.076292037963867,0.8416,,
380,106,10580,-109.33646578520921,0.17002400755882263,2.9475057125091553,6.361198425292969,6.316320896148682,0.8412999999999999,,
381,106,10600,-134.4520059145106,0.16321784257888794,3.498729944229126,5.591689586639404,5.532768249511719,0.841,,
382,107,10620,-35.63810300417822,0.07785981893539429,3.0554187297821045,6.051196575164795,6.069508075714111,0.8407,,
383,107,10640,-88.98996697587545,0.10019383579492569,5.914492607116699,6.327943325042725,6.399449825286865,0.8404,,
384,107,10660,-153.5723962521493,0.13129501044750214,2.8160159587860107,5.6159257888793945,5.553104400634766,0.8401,,
385,107,10680,-231.4203965129936,0.08696213364601135,4.011163711547852,6.529916286468506,6.459316253662109,0.8398,,
386,107,10700,-316.6199887405854,0.11422677338123322,3.8778486251831055,5.873565673828125,5.708441257476807,0.8395,,
387,108,10720,-22.255001712836382,0.053851380944252014,3.581968069076538,5.9817094802856445,5.937885284423828,0.8392,,
388,108,10740,-38.29930028062287,0.15004019439220428,4.228598594665527,6.500400543212891,6.360949993133545,0.8389,,
389,108,10760,-53.92477676239621,0.15357449650764465,3.201225757598877,5.466958999633789,5.301206588745117,0.8386,,
390,108,10780,-84.07421863054459,0.19024713337421417,6.150453090667725,6.456392765045166,6.348352909088135,0.8383,,
391,108,10800,-118.2163100506225,0.18967165052890778,2.963247299194336,5.696951389312744,5.57482385635376,0.838,,
392,109,10820,-15.041802222542865,0.05760286748409271,3.793154001235962,6.369106769561768,6.384759902954102,0.8377,,
393,109,10840,-24.89216665357311,0.10408813506364822,3.779500722885132,6.065560340881348,6.015636444091797,0.8374,,
394,109,10860,-49.670969517294154,0.31322139501571655,2.214916706085205,5.659343719482422,5.439721584320068,0.8371,,
395,109,10880,-70.87982027455874,0.38297200202941895,4.540156364440918,6.110939025878906,5.7991414070129395,0.8368,,
396,109,10900,-99.06477853256067,0.13815516233444214,4.6554646492004395,5.783317565917969,5.778899192810059,0.8365,,
397,110,10920,-21.773290764610763,0.06433552503585815,2.1289966106414795,6.555294990539551,6.558074474334717,0.8362,,
398,110,10940,-54.67873352536767,0.19036994874477386,2.3712387084960938,5.203638553619385,5.043635368347168,0.8359,,
399,110,10960,-76.9483538039194,0.11833389848470688,2.2138075828552246,5.330834865570068,5.298671722412109,0.8356,,
400,110,10980,-108.80077072752988,0.3183710277080536,3.2310214042663574,6.2931623458862305,6.004863739013672,0.8352999999999999,,
401,110,11000,-147.95413812445437,0.07933599501848221,3.875678300857544,6.8952436447143555,6.865109443664551,0.835,,
402,111,11020,-18.203212227038744,0.0793229267001152,2.340151071548462,6.388075351715088,6.339432239532471,0.8347,,
403,111,11040,-45.65116867689192,0.2021918147802353,2.4623336791992188,5.1891770362854,5.0481276512146,0.8344,,
404,111,11060,-81.7024036958733,0.14523006975650787,2.1779768466949463,5.908698081970215,5.7983808517456055,0.8341000000000001,,
405,111,11080,-136.30084482615342,0.16037766635417938,2.670922040939331,6.02304744720459,5.885589122772217,0.8338,,
406,111,11100,-211.3358389142563,0.14660342037677765,3.1798505783081055,6.314908981323242,6.232161998748779,0.8335,,
407,112,11120,-21.386766612419528,0.08885927498340607,1.5597268342971802,5.3526411056518555,5.323007106781006,0.8331999999999999,,
408,112,11140,-45.443842473278366,0.16555528342723846,2.976855516433716,6.0288920402526855,5.995265483856201,0.8329,,
409,112,11160,-89.14241546636936,0.29700323939323425,3.358275890350342,6.122921466827393,5.940702438354492,0.8326,,
410,112,11180,-157.3760854763593,0.19961988925933838,2.6704001426696777,6.294726371765137,6.184926986694336,0.8323,,
411,112,11200,-248.59470473231687,0.1822337955236435,1.8579938411712646,5.982224941253662,5.886384963989258,0.832,,
412,113,11220,-19.898341928963468,0.0487525574862957,2.529604434967041,6.155177116394043,6.171601295471191,0.8317,,
413,113,11240,-32.30545134279707,0.10277413576841354,2.5074565410614014,5.690559387207031,5.651612281799316,0.8314,,
414,113,11260,-55.57104177446701,0.1974983811378479,2.5005462169647217,5.7694268226623535,5.6001691818237305,0.8311,,
415,113,11280,-79.93150114913452,0.0815892219543457,2.058873176574707,5.534217834472656,5.472359657287598,0.8308,,
416,113,11300,-110.68497312426675,0.2070269137620926,4.596261978149414,6.208639144897461,5.99542760848999,0.8305,,
417,114,11320,-13.606487834849933,0.04310504347085953,3.5447754859924316,5.89907169342041,5.855612754821777,0.8302,,
418,114,11340,-39.1856129495555,0.17942936718463898,2.191926956176758,6.360478401184082,6.238927841186523,0.8299,,
419,114,11360,-62.753390911095266,0.03464426472783089,1.7685620784759521,5.623720169067383,5.661109924316406,0.8296,,
420,114,11380,-85.58162008634032,0.10555455088615417,4.218008995056152,6.142826080322266,6.175473690032959,0.8292999999999999,,
421,114,11400,-114.2050417776263,0.27958810329437256,2.8985893726348877,6.253336429595947,6.033549785614014,0.829,,
422,115,11420,-11.06968385205159,0.08489999175071716,2.3112423419952393,5.245112895965576,5.224035739898682,0.8287,,
423,115,11440,-32.56203872959054,0.22891876101493835,2.939152956008911,7.052387714385986,6.884564399719238,0.8284,,
424,115,11460,-70.7684955503636,0.16440635919570923,2.6422243118286133,6.636412620544434,6.531530857086182,0.8281000000000001,,
425,115,11480,-127.29371934226882,0.09931790083646774,4.035121917724609,6.268067836761475,6.176692962646484,0.8278,,
426,115,11500,-183.81845218668852,0.20721741020679474,2.6472854614257812,5.963319301605225,5.776331901550293,0.8275,,
427,116,11520,-20.848631172393326,0.04465457797050476,2.639122247695923,5.965038299560547,5.968912601470947,0.8271999999999999,,
428,116,11540,-56.100619923168225,0.19627967476844788,1.9349709749221802,5.689302921295166,5.537319183349609,0.8269,,
429,116,11560,-101.17937291757502,0.22374388575553894,4.699449062347412,6.371039390563965,6.163079738616943,0.8266,,
430,116,11580,-164.51526420224866,0.09449146687984467,2.4075191020965576,6.0384321212768555,6.020317554473877,0.8263,,
431,116,11600,-249.16976113580105,0.04233049973845482,2.751702308654785,5.963071346282959,5.9899396896362305,0.8260000000000001,,
432,117,11620,-33.023658907272264,0.08187336474657059,1.5693109035491943,5.062080383300781,5.031850814819336,0.8257,,
433,117,11640,-80.79981878376779,0.053403258323669434,2.137453079223633,5.96757173538208,5.964024543762207,0.8254,,
434,117,11660,-135.58590495184313,0.1498142033815384,2.747260093688965,5.453866958618164,5.344337463378906,0.8251,,
435,117,11680,-194.2853283439904,0.19607681035995483,3.5596251487731934,6.445149898529053,6.270358562469482,0.8248,,
436,117,11700,-261.3111655540366,0.3424477279186249,3.554354190826416,6.097815036773682,5.825488090515137,0.8245,,
437,118,11720,-32.18018626658656,0.05769345909357071,1.8296335935592651,5.416861057281494,5.400971412658691,0.8242,,
438,118,11740,-63.495803147309736,0.10986095666885376,3.076301097869873,6.057943820953369,6.030393123626709,0.8239,,
439,118,11760,-125.22361207013866,0.2928270101547241,3.440953254699707,6.594651699066162,6.379204750061035,0.8236,,
440,118,11780,-202.46796968511595,0.12177761644124985,2.6958394050598145,5.67081356048584,5.668652534484863,0.8233,,
441,118,11800,-284.56451361402475,0.2160596251487732,2.217033863067627,6.477699279785156,6.318841457366943,0.823,,
442,119,11820,-19.47171049223945,0.15126515924930573,4.091294765472412,6.501736640930176,6.4482316970825195,0.8227,,
443,119,11840,-56.73874646311128,0.06379372626543045,2.900773525238037,6.454401016235352,6.403514862060547,0.8224,,
444,119,11860,-90.75368187503099,0.4086613357067108,3.4105465412139893,5.891876697540283,5.465570449829102,0.8221,,
445,119,11880,-120.76867454225874,0.1575905978679657,2.7118849754333496,5.765685081481934,5.5828423500061035,0.8218,,
446,119,11900,-175.93503694805915,0.20471391081809998,4.719470024108887,6.824029922485352,6.625275135040283,0.8215,,
447,120,11920,-16.522109810517666,0.31822216510772705,3.5162699222564697,6.388169765472412,6.094559669494629,0.8212,,
448,120,11940,-43.9202227420479,0.08687718957662582,3.2024848461151123,6.270610332489014,6.258559703826904,0.8209,,
449,120,11960,-74.3399344265701,0.17975543439388275,3.9253838062286377,7.069643497467041,6.983220100402832,0.8206,,
450,120,11980,-102.04637401010211,0.12265019863843918,3.832411766052246,6.539756774902344,6.5437517166137695,0.8203,,
451,120,12000,-138.63510020587677,0.05093992501497269,3.0836715698242188,5.416080951690674,5.496163845062256,0.82,,
452,121,12020,-24.842564166608295,0.09166468679904938,3.442312240600586,6.932573318481445,6.961536407470703,0.8197,,
453,121,12040,-50.52817140524824,0.16274338960647583,4.7184014320373535,7.066183567047119,7.05571174621582,0.8194,,
454,121,12060,-87.52428194421329,0.20951837301254272,2.5593161582946777,6.3357720375061035,6.119316101074219,0.8190999999999999,,
455,121,12080,-130.20948279363938,0.049684781581163406,2.504605531692505,6.111290454864502,6.082404136657715,0.8188,,
456,121,12100,-189.5293541708665,0.06966723501682281,3.7490527629852295,6.572065353393555,6.511508464813232,0.8185,,
457,122,12120,-33.9792858751441,0.07546932250261307,2.4645590782165527,7.452734470367432,7.409870147705078,0.8182,,
458,122,12140,-82.89386686186592,0.09356720000505447,3.1362392902374268,6.665041446685791,6.576427459716797,0.8179,,
459,122,12160,-146.24683851433358,0.12501810491085052,3.9065775871276855,6.6714301109313965,6.544771671295166,0.8176,,
460,122,12180,-204.07044994647657,0.2612985670566559,4.940555095672607,6.964554786682129,6.7241387367248535,0.8172999999999999,,
461,122,12200,-254.13363045723037,0.2842632234096527,2.0397849082946777,5.817925453186035,5.597384452819824,0.817,,
462,123,12220,-34.91065701820666,0.12010965496301651,2.347295045852661,6.583220481872559,6.56538724899292,0.8167,,
463,123,12240,-78.59842485906553,0.07711607217788696,7.1971964836120605,6.821060657501221,6.901604175567627,0.8164,,
464,123,12260,-132.4216108020338,0.11785058677196503,3.711775541305542,6.99275541305542,6.96340274810791,0.8161,,
465,123,12280,-211.15739345480284,0.20834149420261383,4.392281532287598,6.110344409942627,5.999660015106201,0.8158,,
466,123,12300,-303.3531711570195,0.268180251121521,4.168495178222656,6.834424018859863,6.639530658721924,0.8155,,
467,124,12320,-21.537014213506396,0.16575667262077332,3.211945056915283,6.903236389160156,6.801031589508057,0.8151999999999999,,
468,124,12340,-56.46632140407791,0.08913762867450714,2.8644700050354004,6.434317111968994,6.392421722412109,0.8149,,
469,124,12360,-107.308504469958,0.20503108203411102,2.9992902278900146,6.9385786056518555,6.737766742706299,0.8146,,
470,124,12380,-168.1361816761284,0.13684280216693878,4.085423469543457,7.445331573486328,7.389864921569824,0.8143,,
471,124,12400,-234.07128884604668,0.21049344539642334,2.9451122283935547,7.186184406280518,7.0207014083862305,0.8140000000000001,,
472,125,12420,-41.669776756667616,0.12807664275169373,3.9498302936553955,6.366265296936035,6.227748870849609,0.8137,,
473,125,12440,-90.22571738829463,0.1512928456068039,3.261876344680786,6.460372447967529,6.346016883850098,0.8134,,
474,125,12460,-128.1851728289651,0.15735489130020142,4.223581790924072,6.612415790557861,6.450948238372803,0.8130999999999999,,
475,125,12480,-172.1920197949688,0.08413257449865341,5.2921905517578125,6.88038444519043,6.794285774230957,0.8128,,
476,125,12500,-245.52853675567377,0.20857363939285278,2.9595999717712402,6.32485294342041,6.123431205749512,0.8125,-682.9824166370261,-682.9824166370262
477,126,12520,-28.88396983784628,0.1623692512512207,5.114334583282471,6.728616714477539,6.692411422729492,0.8122,,
478,126,12540,-80.22776914484608,0.06366942077875137,2.934103488922119,6.270058631896973,6.294258117675781,0.8119000000000001,,
479,126,12560,-136.78753391674164,0.1246093288064003,5.635777950286865,7.871009826660156,7.843201160430908,0.8116,,
480,126,12580,-200.61135999689333,0.10302083194255829,2.353947877883911,7.867187023162842,7.830308437347412,0.8113,,
481,126,12600,-241.18741008030366,0.1415930688381195,2.858198642730713,6.531672954559326,6.529294013977051,0.8109999999999999,,
482,127,12620,-21.10300183470726,0.14629793167114258,4.359459400177002,7.541390419006348,7.5299811363220215,0.8107,,
483,127,12640,-50.412314285598256,0.2894788682460785,3.502786636352539,7.114243030548096,6.866783618927002,0.8104,,
