episode,total_steps,adversary_team_return,prey_return,adversary_0_return,adversary_1_return,adversary_2_return,agent_0_return,train_touch_count,mean_critic_loss,mean_actor_loss,mean_actor_entropy,epsilon,eval_self_play_adversary_return,eval_self_play_prey_return,eval_adv_vs_random_prey_adversary_return,eval_adv_vs_random_prey_prey_return,eval_random_adv_vs_prey_adversary_return,eval_random_adv_vs_prey_prey_return,eval_self_play_touch_count,eval_adv_vs_random_prey_touch_count,eval_random_adv_vs_prey_touch_count
387,38700,0.0,-93.49396671711449,0.0,0.0,0.0,-93.49396671711449,0.0,0.007297603726328816,-0.0074067453388124704,1.3467783331871033,0.7397499999999999,,,,,,,,,
388,38800,0.0,-47.29032176131736,0.0,0.0,0.0,-47.29032176131736,0.0,0.008270069811260328,-0.007308362051844597,1.4377979040145874,0.739,,,,,,,,,
389,38900,0.0,-1231.5755488854898,0.0,0.0,0.0,-1231.5755488854898,0.0,0.007469173782737926,-0.01799271407071501,1.3470230400562286,0.7382500000000001,,,,,,,,,
390,39000,90.0,-482.62184987922984,30.0,30.0,30.0,-482.62184987922984,9.0,0.00691831529547926,-0.03536610305309296,1.4341899156570435,0.7375,,,,,,,,,
391,39100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051503406939445995,-0.018463158863596618,1.3399629294872284,0.73675,,,,,,,,,
392,39200,90.0,-56.03787997306504,30.0,30.0,30.0,-56.03787997306504,9.0,0.005181741900742054,-0.03808577684685588,1.4255608916282654,0.736,,,,,,,,,
393,39300,0.0,-575.618747776165,0.0,0.0,0.0,-575.618747776165,0.0,0.009036480660142843,-0.00962662324309349,1.3312726020812988,0.73525,,,,,,,,,
394,39400,0.0,-1296.8121755603865,0.0,0.0,0.0,-1296.8121755603865,0.0,0.009342347708297893,-0.005593898240476847,1.333354890346527,0.7344999999999999,,,,,,,,,
395,39500,0.0,-39.29886082499338,0.0,0.0,0.0,-39.29886082499338,0.0,0.008696051540027838,0.004652534611523151,1.363388180732727,0.73375,,,,,,,,,
396,39600,60.0,-67.78495543987835,20.0,20.0,20.0,-67.78495543987835,6.0,0.006552136008394882,0.0018335427157580853,1.360344558954239,0.733,,,,,,,,,
397,39700,0.0,-70.8124599387735,0.0,0.0,0.0,-70.8124599387735,0.0,0.005257686054392252,-0.01117763901129365,1.3354485034942627,0.7322500000000001,,,,,,,,,
398,39800,0.0,-25.85911385330283,0.0,0.0,0.0,-25.85911385330283,0.0,0.006029593430866953,-0.012360224965959787,1.3383618891239166,0.7315,,,,,,,,,
399,39900,120.0,-40.0,40.0,40.0,40.0,-40.0,12.0,0.006994294773903675,-0.03297728672623634,1.42320716381073,0.73075,,,,,,,,,
400,40000,210.0,-96.75116446654162,70.0,70.0,70.0,-96.75116446654162,21.0,0.0065704805238056,-0.00027228379622101784,1.3697856664657593,0.73,19.8,-927.5971424410112,21.6,-185.61119593793003,33.0,-275.35608145068824,1.98,2.16,3.3
401,40100,0.0,-77.91280405644063,0.0,0.0,0.0,-77.91280405644063,0.0,0.00820711954293074,-0.02785609196871519,1.4202065467834473,0.72925,,,,,,,,,
402,40200,240.0,-97.15369007857561,80.0,80.0,80.0,-97.15369007857561,24.0,0.004856483268667944,-0.006202743039466441,1.3453200161457062,0.7284999999999999,,,,,,,,,
403,40300,0.0,-652.5299858000759,0.0,0.0,0.0,-652.5299858000759,0.0,0.005361469891795423,0.006558585446327925,1.3800917267799377,0.72775,,,,,,,,,
404,40400,90.0,-54.12733556342061,30.0,30.0,30.0,-54.12733556342061,9.0,0.00768810876616044,-0.030373357236385345,1.4271526634693146,0.727,,,,,,,,,
405,40500,0.0,-61.43663320759139,0.0,0.0,0.0,-61.43663320759139,0.0,0.00564541008498054,0.0062614253256469965,1.3842582702636719,0.7262500000000001,,,,,,,,,
406,40600,0.0,-1.6685338841696262,0.0,0.0,0.0,-1.6685338841696262,0.0,0.008581546979257837,-0.034291458083316684,1.4231162071228027,0.7255,,,,,,,,,
407,40700,0.0,-123.93336588316953,0.0,0.0,0.0,-123.93336588316953,0.0,0.008456188108539209,0.0040120407938957214,1.3912385404109955,0.72475,,,,,,,,,
408,40800,0.0,-191.43601632551994,0.0,0.0,0.0,-191.43601632551994,0.0,0.0035289681691210717,-0.011422969517298043,1.3667204976081848,0.724,,,,,,,,,
409,40900,30.0,-101.76242460392649,10.0,10.0,10.0,-101.76242460392649,3.0,0.007611724839080125,-0.010987576097249985,1.4298803210258484,0.72325,,,,,,,,,
410,41000,0.0,-14.509792769840912,0.0,0.0,0.0,-14.509792769840912,0.0,0.006652096766629256,-0.00690080039203167,1.43064284324646,0.7224999999999999,,,,,,,,,
411,41100,30.0,-321.69439184830907,10.0,10.0,10.0,-321.69439184830907,3.0,0.01055738464492606,-0.034729155246168375,1.412497639656067,0.72175,,,,,,,,,
412,41200,0.0,-245.62247915289728,0.0,0.0,0.0,-245.62247915289728,0.0,0.005271504538541194,-0.011161793139763176,1.364184021949768,0.721,,,,,,,,,
413,41300,0.0,-174.7732562963746,0.0,0.0,0.0,-174.7732562963746,0.0,0.004920986699289642,-0.0075431488221511245,1.373119205236435,0.7202500000000001,,,,,,,,,
414,41400,150.0,-201.82015423040502,50.0,50.0,50.0,-201.82015423040502,15.0,0.0047289403664763086,-0.008070529089309275,1.3726051449775696,0.7195,,,,,,,,,
415,41500,0.0,-176.9143885929076,0.0,0.0,0.0,-176.9143885929076,0.0,0.010085805821290705,-0.03610454825684428,1.4061598479747772,0.71875,,,,,,,,,
416,41600,0.0,-201.89249964598145,0.0,0.0,0.0,-201.89249964598145,0.0,0.009831250747083686,-0.03592064860276878,1.4037947058677673,0.718,,,,,,,,,
417,41700,30.0,-126.44994931474135,10.0,10.0,10.0,-126.44994931474135,3.0,0.009248203168681357,-0.009341408498585224,1.4237985610961914,0.7172499999999999,,,,,,,,,
418,41800,0.0,-80.70865210634886,0.0,0.0,0.0,-80.70865210634886,0.0,0.00589734259119723,0.008764324942603707,1.4108610153198242,0.7164999999999999,,,,,,,,,
419,41900,0.0,-78.80123585655679,0.0,0.0,0.0,-78.80123585655679,0.0,0.006028307354426943,-0.006033299490809441,1.4261595904827118,0.71575,,,,,,,,,
420,42000,0.0,-29.252593372279726,0.0,0.0,0.0,-29.252593372279726,0.0,0.0058368624886497855,0.00469934893772006,1.4126181900501251,0.7150000000000001,,,,,,,,,
421,42100,150.0,-51.32146332189619,50.0,50.0,50.0,-51.32146332189619,15.0,0.005491563293617219,0.002540822606533766,1.4184607565402985,0.71425,,,,,,,,,
422,42200,0.0,-350.8156618400184,0.0,0.0,0.0,-350.8156618400184,0.0,0.0075179342238698155,-0.03357589524239302,1.4064609706401825,0.7135,,,,,,,,,
423,42300,30.0,-389.0178154148938,10.0,10.0,10.0,-389.0178154148938,3.0,0.007283729915798176,-0.016593829495832324,1.394683301448822,0.71275,,,,,,,,,
424,42400,0.0,-281.2895242880224,0.0,0.0,0.0,-281.2895242880224,0.0,0.008788333332631737,-0.00458406750112772,1.4157015979290009,0.712,,,,,,,,,
425,42500,240.0,-85.07059162505702,80.0,80.0,80.0,-85.07059162505702,24.0,0.010512977736652829,-0.007378686219453812,1.4270963370800018,0.7112499999999999,,,,,,,,,
426,42600,0.0,-0.04824138416843149,0.0,0.0,0.0,-0.04824138416843149,0.0,0.0062173987535061315,-0.03154580038972199,1.4031756818294525,0.7105,,,,,,,,,
427,42700,0.0,-326.2527363912704,0.0,0.0,0.0,-326.2527363912704,0.0,0.003906768019078299,-0.011275962577201426,1.3899610936641693,0.70975,,,,,,,,,
428,42800,0.0,-29.495578640698074,0.0,0.0,0.0,-29.495578640698074,0.0,0.007708803081186488,0.005029232706874609,1.4334737360477448,0.7090000000000001,,,,,,,,,
429,42900,0.0,-256.2556768296363,0.0,0.0,0.0,-256.2556768296363,0.0,0.004948142959619872,-0.0035888925194740295,1.4157728850841522,0.70825,,,,,,,,,
430,43000,0.0,-338.9351892236081,0.0,0.0,0.0,-338.9351892236081,0.0,0.009794375182536896,-0.03499403630848974,1.4018335044384003,0.7075,,,,,,,,,
431,43100,90.0,-185.54652729934122,30.0,30.0,30.0,-185.54652729934122,9.0,0.002085554566292558,-0.0040346309542655945,1.4107938706874847,0.70675,,,,,,,,,
432,43200,90.0,-456.946773845062,30.0,30.0,30.0,-456.946773845062,9.0,0.00565121577528771,-0.006046189810149372,1.397021621465683,0.706,,,,,,,,,
433,43300,0.0,-40.44904907925336,0.0,0.0,0.0,-40.44904907925336,0.0,0.007987091928953305,-0.006483384408056736,1.4102158546447754,0.7052499999999999,,,,,,,,,
434,43400,0.0,-275.19117671435095,0.0,0.0,0.0,-275.19117671435095,0.0,0.008095473138382658,-0.03272743686102331,1.3954420685768127,0.7045,,,,,,,,,
435,43500,0.0,-60.342419847230346,0.0,0.0,0.0,-60.342419847230346,0.0,0.0043439936125651,-0.015092711080797017,1.4108841717243195,0.70375,,,,,,,,,
436,43600,0.0,-183.44476139972488,0.0,0.0,0.0,-183.44476139972488,0.0,0.010076537677377928,-0.02043393172789365,1.4131529033184052,0.703,,,,,,,,,
437,43700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003302136879938189,-0.015308370115235448,1.4124644100666046,0.70225,,,,,,,,,
438,43800,0.0,-136.20407671757616,0.0,0.0,0.0,-136.20407671757616,0.0,0.005360655071854126,-0.03361780312843621,1.398507297039032,0.7015,,,,,,,,,
439,43900,60.0,-118.58606962470651,20.0,20.0,20.0,-118.58606962470651,6.0,0.007384239979728591,0.0012245257385075092,1.4432749450206757,0.70075,,,,,,,,,
440,44000,0.0,-404.2706097875417,0.0,0.0,0.0,-404.2706097875417,0.0,0.006750435481080785,-0.032813833211548626,1.4011521339416504,0.7,,,,,,,,,
441,44100,90.0,-31.126894936415617,30.0,30.0,30.0,-31.126894936415617,9.0,0.007068819919368252,-0.036540678702294827,1.397108405828476,0.6992499999999999,,,,,,,,,
442,44200,0.0,-147.15295769291347,0.0,0.0,0.0,-147.15295769291347,0.0,0.006384477092069574,-0.009913037880323827,1.4181788563728333,0.6984999999999999,,,,,,,,,
443,44300,0.0,-326.486952159146,0.0,0.0,0.0,-326.486952159146,0.0,0.006386132365150843,-0.01029578410089016,1.402518391609192,0.69775,,,,,,,,,
444,44400,0.0,-606.2101487816582,0.0,0.0,0.0,-606.2101487816582,0.0,0.004417494812514633,-0.0060656871646642685,1.4077328443527222,0.6970000000000001,,,,,,,,,
445,44500,30.0,-140.76235570804866,10.0,10.0,10.0,-140.76235570804866,3.0,0.010914591839537024,-0.006353006698191166,1.4076260030269623,0.69625,,,,,,,,,
446,44600,0.0,-398.5435091960009,0.0,0.0,0.0,-398.5435091960009,0.0,0.00449410623696167,-0.0334453834220767,1.393678367137909,0.6955,,,,,,,,,
447,44700,0.0,-568.893650807608,0.0,0.0,0.0,-568.893650807608,0.0,0.006349784234771505,-0.031269731698557734,1.3838819563388824,0.69475,,,,,,,,,
448,44800,150.0,-477.4541195179792,50.0,50.0,50.0,-477.4541195179792,15.0,0.010651236705598421,-0.007929455488920212,1.4025622606277466,0.694,,,,,,,,,
449,44900,0.0,-269.62980475415816,0.0,0.0,0.0,-269.62980475415816,0.0,0.008031942903471645,-0.03918649232946336,1.3967182040214539,0.6932499999999999,,,,,,,,,
450,45000,120.0,-90.93962445969532,40.0,40.0,40.0,-90.93962445969532,12.0,0.005781332176411524,-0.010115174110978842,1.395502358675003,0.6925,,,,,,,,,
451,45100,0.0,-402.158683263147,0.0,0.0,0.0,-402.158683263147,0.0,0.006493610955658369,-0.004176102578639984,1.396256923675537,0.69175,,,,,,,,,
452,45200,60.0,-166.2263798983335,20.0,20.0,20.0,-166.2263798983335,6.0,0.008478556919726543,-0.005924029275774956,1.3938281834125519,0.6910000000000001,,,,,,,,,
453,45300,60.0,-48.297122617295514,20.0,20.0,20.0,-48.297122617295514,6.0,0.007683979536523111,-0.033815925708040595,1.3909091353416443,0.69025,,,,,,,,,
454,45400,0.0,-101.54402518218588,0.0,0.0,0.0,-101.54402518218588,0.0,0.0087324898049701,3.4011900424957275e-06,1.4437845647335052,0.6895,,,,,,,,,
455,45500,0.0,-52.626066165519575,0.0,0.0,0.0,-52.626066165519575,0.0,0.00753914141387213,-0.014675567392259836,1.3946433365345001,0.68875,,,,,,,,,
456,45600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004819543573830742,-0.015938543481752276,1.4290084540843964,0.688,,,,,,,,,
457,45700,210.0,-277.26430628092237,70.0,70.0,70.0,-277.26430628092237,21.0,0.006335027457680553,-0.040054443292319775,1.3825348615646362,0.68725,,,,,,,,,
458,45800,60.0,-416.14291599117325,20.0,20.0,20.0,-416.14291599117325,6.0,0.0080735611190903,-0.011151882819831371,1.3924750983715057,0.6865,,,,,,,,,
459,45900,120.0,-48.86134269882289,40.0,40.0,40.0,-48.86134269882289,12.0,0.008874375736922957,-0.032760542700998485,1.3826908767223358,0.68575,,,,,,,,,
460,46000,0.0,-142.35385545020867,0.0,0.0,0.0,-142.35385545020867,0.0,0.01119064058730146,-0.0067246342077851295,1.4542566537857056,0.685,,,,,,,,,
461,46100,0.0,-334.8939520684764,0.0,0.0,0.0,-334.8939520684764,0.0,0.006074374970921781,-0.019086429616436362,1.4213854670524597,0.68425,,,,,,,,,
462,46200,0.0,-136.1009360048381,0.0,0.0,0.0,-136.1009360048381,0.0,0.002754900066065602,-0.0045447499724105,1.4256480932235718,0.6835,,,,,,,,,
463,46300,0.0,-0.32642974478157893,0.0,0.0,0.0,-0.32642974478157893,0.0,0.008278400768176652,-0.009658762719482183,1.3866148889064789,0.68275,,,,,,,,,
464,46400,60.0,-20.0,20.0,20.0,20.0,-20.0,6.0,0.006096301454817876,-0.006132616777904332,1.4217899441719055,0.6819999999999999,,,,,,,,,
465,46500,90.0,-30.838887590433178,30.0,30.0,30.0,-30.838887590433178,9.0,0.005125552794197574,-0.01336708478629589,1.382528007030487,0.6812499999999999,,,,,,,,,
466,46600,90.0,-30.0,30.0,30.0,30.0,-30.0,9.0,0.0058317876028013416,-0.009207066847011447,1.4290209710597992,0.6805,,,,,,,,,
467,46700,0.0,-35.73104835153998,0.0,0.0,0.0,-35.73104835153998,0.0,0.006276774132857099,-0.0351503798738122,1.3780582547187805,0.67975,,,,,,,,,
468,46800,0.0,-102.89411779913692,0.0,0.0,0.0,-102.89411779913692,0.0,0.007183386987890117,-0.020534609793685377,1.4248273968696594,0.679,,,,,,,,,
469,46900,0.0,-157.0922866627423,0.0,0.0,0.0,-157.0922866627423,0.0,0.008965968030679505,-0.012159771751612425,1.4531921744346619,0.67825,,,,,,,,,
470,47000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00912940374109894,-0.006142547354102135,1.4521467089653015,0.6775,,,,,,,,,
471,47100,0.0,-26.660323881843027,0.0,0.0,0.0,-26.660323881843027,0.0,0.009832775882387068,0.0013003423810005188,1.4453189671039581,0.67675,,,,,,,,,
472,47200,30.0,-343.49383970868075,10.0,10.0,10.0,-343.49383970868075,3.0,0.006964708758459892,0.0021048469934612513,1.4409352540969849,0.6759999999999999,,,,,,,,,
473,47300,0.0,-96.6535358866884,0.0,0.0,0.0,-96.6535358866884,0.0,0.011443016905104741,-0.013999781105667353,1.3802942633628845,0.6752499999999999,,,,,,,,,
474,47400,0.0,-7.138698073565747,0.0,0.0,0.0,-7.138698073565747,0.0,0.011003569583408535,-0.005464250221848488,1.4386660754680634,0.6745,,,,,,,,,
475,47500,60.0,-65.29142075836162,20.0,20.0,20.0,-65.29142075836162,6.0,0.01103815839451272,-0.010812259279191494,1.4380917251110077,0.6737500000000001,,,,,,,,,
476,47600,90.0,-534.0672771390952,30.0,30.0,30.0,-534.0672771390952,9.0,0.006171621716930531,-0.013848200906068087,1.381728082895279,0.673,,,,,,,,,
477,47700,150.0,-50.0,50.0,50.0,50.0,-50.0,15.0,0.009965003890101798,-0.03819756465964019,1.37371227145195,0.67225,,,,,,,,,
478,47800,0.0,-90.40215386074004,0.0,0.0,0.0,-90.40215386074004,0.0,0.0093834678773419,-0.010541940107941628,1.4410150945186615,0.6715,,,,,,,,,
479,47900,60.0,-63.8992601673583,20.0,20.0,20.0,-63.8992601673583,6.0,0.005546886284719221,-0.015561708714812994,1.4164285957813263,0.67075,,,,,,,,,
480,48000,0.0,-49.03464419790554,0.0,0.0,0.0,-49.03464419790554,0.0,0.007350094485445879,0.0023838295601308346,1.4347175061702728,0.67,,,,,,,,,
481,48100,0.0,-67.67180140659744,0.0,0.0,0.0,-67.67180140659744,0.0,0.007674689521081746,-0.01368945837020874,1.4073109328746796,0.66925,,,,,,,,,
482,48200,90.0,-183.56539829522828,30.0,30.0,30.0,-183.56539829522828,9.0,0.0044556341745192185,-0.014272828353568912,1.4075250923633575,0.6685,,,,,,,,,
483,48300,0.0,-246.6168572935014,0.0,0.0,0.0,-246.6168572935014,0.0,0.01116918507614173,-0.011702061630785465,1.4188264310359955,0.6677500000000001,,,,,,,,,
484,48400,0.0,-308.8827518492788,0.0,0.0,0.0,-308.8827518492788,0.0,0.0019979033968411386,-0.009804823435842991,1.38930281996727,0.667,,,,,,,,,
485,48500,0.0,-79.46864318098532,0.0,0.0,0.0,-79.46864318098532,0.0,0.006626282789511606,-0.011606096290051937,1.4213006794452667,0.66625,,,,,,,,,
486,48600,0.0,-70.90554450392933,0.0,0.0,0.0,-70.90554450392933,0.0,0.008162602185620926,-0.019272562116384506,1.3961929678916931,0.6655,,,,,,,,,
487,48700,150.0,-386.01840925899506,50.0,50.0,50.0,-386.01840925899506,15.0,0.009385676654346753,-0.031480800127610564,1.3746224641799927,0.66475,,,,,,,,,
488,48800,0.0,-38.55570756328085,0.0,0.0,0.0,-38.55570756328085,0.0,0.00852363888407126,-0.0013845358043909073,1.4176247715950012,0.6639999999999999,,,,,,,,,
489,48900,0.0,-32.29153591942025,0.0,0.0,0.0,-32.29153591942025,0.0,0.0073110903686028905,-0.03535698645282537,1.3773691356182098,0.66325,,,,,,,,,
490,49000,90.0,-106.90145411546877,30.0,30.0,30.0,-106.90145411546877,9.0,0.007796619240252767,-0.01751718483865261,1.3857475221157074,0.6625,,,,,,,,,
491,49100,0.0,-496.01082196345664,0.0,0.0,0.0,-496.01082196345664,0.0,0.00998252967838198,-0.0188496271148324,1.384092390537262,0.66175,,,,,,,,,
492,49200,0.0,-603.9319387874183,0.0,0.0,0.0,-603.9319387874183,0.0,0.004516405548201874,-0.009981389623135328,1.3798982501029968,0.661,,,,,,,,,
493,49300,0.0,-154.89728984688077,0.0,0.0,0.0,-154.89728984688077,0.0,0.005096297441923525,-0.013377179857343435,1.3786661326885223,0.66025,,,,,,,,,
494,49400,0.0,-418.68995876010194,0.0,0.0,0.0,-418.68995876010194,0.0,0.012772786998539232,-0.037408063653856516,1.368074893951416,0.6595,,,,,,,,,
495,49500,90.0,-99.45148084501548,30.0,30.0,30.0,-99.45148084501548,9.0,0.0069272040273062885,-0.004831233061850071,1.4118059873580933,0.65875,,,,,,,,,
496,49600,90.0,-45.4521030532769,30.0,30.0,30.0,-45.4521030532769,9.0,0.008117986537399702,-0.0140788983553648,1.383705735206604,0.6579999999999999,,,,,,,,,
497,49700,0.0,-272.33010983792474,0.0,0.0,0.0,-272.33010983792474,0.0,0.010248313352349214,-0.018266726285219193,1.374266266822815,0.6572499999999999,,,,,,,,,
498,49800,0.0,-838.2768841450313,0.0,0.0,0.0,-838.2768841450313,0.0,0.007506243455281947,-0.016481119208037853,1.3761475086212158,0.6565000000000001,,,,,,,,,
499,49900,60.0,-145.8439952689971,20.0,20.0,20.0,-145.8439952689971,6.0,0.007724878829321824,-0.012066531460732222,1.3738839030265808,0.65575,,,,,,,,,
500,50000,0.0,-146.51245859777327,0.0,0.0,0.0,-146.51245859777327,0.0,0.005451832868857309,-0.009607214946299791,1.3680825233459473,0.655,15.0,-969.7367471298196,27.0,-217.08807844481527,23.4,-476.66835940193266,1.5,2.7,2.34
501,50100,30.0,-131.5581976181604,10.0,10.0,10.0,-131.5581976181604,3.0,0.0070028014306444675,-0.02123261126689613,1.3783910274505615,0.65425,,,,,,,,,
502,50200,0.0,-113.18081482377194,0.0,0.0,0.0,-113.18081482377194,0.0,0.009407670811924618,-0.034783088602125645,1.3507654964923859,0.6535,,,,,,,,,
503,50300,60.0,-61.8752402469082,20.0,20.0,20.0,-61.8752402469082,6.0,0.010840709917829372,-0.010844203177839518,1.4011050760746002,0.6527499999999999,,,,,,,,,
504,50400,120.0,-55.78533124989678,40.0,40.0,40.0,-55.78533124989678,12.0,0.009238308964995667,-0.021405101055279374,1.3735969960689545,0.652,,,,,,,,,
505,50500,0.0,-576.5058444110567,0.0,0.0,0.0,-576.5058444110567,0.0,0.007565485771920066,-0.038997134543024004,1.3415002226829529,0.65125,,,,,,,,,
506,50600,240.0,-84.08300914493549,80.0,80.0,80.0,-84.08300914493549,24.0,0.007099613183527254,-0.0037925317883491516,1.3957982659339905,0.6505000000000001,,,,,,,,,
507,50700,0.0,-112.19357541726215,0.0,0.0,0.0,-112.19357541726215,0.0,0.0048903804054134525,-0.014271562453359365,1.3697052299976349,0.64975,,,,,,,,,
508,50800,0.0,-126.87608790754736,0.0,0.0,0.0,-126.87608790754736,0.0,0.012426723769749515,-0.005410498008131981,1.3972918391227722,0.649,,,,,,,,,
509,50900,0.0,-369.90366703526473,0.0,0.0,0.0,-369.90366703526473,0.0,0.0073712481680558994,-0.00826862920075655,1.3868512213230133,0.64825,,,,,,,,,
510,51000,0.0,-109.17417595956508,0.0,0.0,0.0,-109.17417595956508,0.0,0.0068023016065126285,-0.02138571592513472,1.3515686392784119,0.6475,,,,,,,,,
511,51100,0.0,-166.65708553356046,0.0,0.0,0.0,-166.65708553356046,0.0,0.008755064540309832,-0.025906482245773077,1.3480564057826996,0.6467499999999999,,,,,,,,,
512,51200,0.0,-21.110788356392362,0.0,0.0,0.0,-21.110788356392362,0.0,0.007810730436176527,-0.020562591031193733,1.349634200334549,0.646,,,,,,,,,
513,51300,0.0,-50.56193154604696,0.0,0.0,0.0,-50.56193154604696,0.0,0.007673755811993033,-0.0035835974849760532,1.3710798621177673,0.64525,,,,,,,,,
514,51400,0.0,-799.2163836271618,0.0,0.0,0.0,-799.2163836271618,0.0,0.006314887723419815,-0.009508741204626858,1.3418813645839691,0.6445,,,,,,,,,
515,51500,90.0,-112.60463780559309,30.0,30.0,30.0,-112.60463780559309,9.0,0.007475945989426691,-0.0020407545380294323,1.3730857372283936,0.64375,,,,,,,,,
516,51600,60.0,-506.6140764633957,20.0,20.0,20.0,-506.6140764633957,6.0,0.005231756978901103,-0.022526655346155167,1.342861145734787,0.643,,,,,,,,,
517,51700,0.0,-195.57971089503644,0.0,0.0,0.0,-195.57971089503644,0.0,0.007559378296718933,-0.014751715585589409,1.3557582199573517,0.64225,,,,,,,,,
518,51800,0.0,-448.071428155717,0.0,0.0,0.0,-448.071428155717,0.0,0.005968713514448609,-0.029854123014956713,1.3322890996932983,0.6415,,,,,,,,,
519,51900,90.0,-88.05334806358674,30.0,30.0,30.0,-88.05334806358674,9.0,0.008043888876272831,-0.03611397056374699,1.3331594169139862,0.6407499999999999,,,,,,,,,
520,52000,0.0,-140.6401297636845,0.0,0.0,0.0,-140.6401297636845,0.0,0.010152626797207631,-0.04094473517034203,1.3380497694015503,0.6399999999999999,,,,,,,,,
521,52100,0.0,-233.8192557911877,0.0,0.0,0.0,-233.8192557911877,0.0,0.004988757718820125,-0.01074565015733242,1.3582499623298645,0.63925,,,,,,,,,
522,52200,0.0,-42.35897832762395,0.0,0.0,0.0,-42.35897832762395,0.0,0.014383577545231674,-0.04814914264716208,1.3334653675556183,0.6385000000000001,,,,,,,,,
523,52300,60.0,-546.6086535959214,20.0,20.0,20.0,-546.6086535959214,6.0,0.00593044757260941,-0.025025933049619198,1.3379015028476715,0.63775,,,,,,,,,
524,52400,120.0,-108.85295793118203,40.0,40.0,40.0,-108.85295793118203,12.0,0.006327254559437279,-0.008442540187388659,1.3600507378578186,0.637,,,,,,,,,
525,52500,0.0,-10.256594647697295,0.0,0.0,0.0,-10.256594647697295,0.0,0.00632655547815375,0.0021119299344718456,1.3568142354488373,0.63625,,,,,,,,,
526,52600,0.0,-13.052601287742224,0.0,0.0,0.0,-13.052601287742224,0.0,0.008092883763310965,-0.043124828254804015,1.3339008390903473,0.6355,,,,,,,,,
527,52700,0.0,-29.047632330834304,0.0,0.0,0.0,-29.047632330834304,0.0,0.007434187711623963,-0.016097061103209853,1.316201239824295,0.6347499999999999,,,,,,,,,
528,52800,90.0,-54.96381251913959,30.0,30.0,30.0,-54.96381251913959,9.0,0.008583556598750874,-0.04125494963955134,1.3397934138774872,0.634,,,,,,,,,
529,52900,0.0,-17.552305823851913,0.0,0.0,0.0,-17.552305823851913,0.0,0.00697747289086692,-0.03585456043947488,1.3299468457698822,0.6332500000000001,,,,,,,,,
530,53000,60.0,-437.6392964844144,20.0,20.0,20.0,-437.6392964844144,6.0,0.005484537934535183,-0.007049165666103363,1.3371450006961823,0.6325000000000001,,,,,,,,,
531,53100,0.0,-21.003275114712384,0.0,0.0,0.0,-21.003275114712384,0.0,0.009882920450763777,-0.01904467958956957,1.3385712206363678,0.63175,,,,,,,,,
532,53200,60.0,-248.444882306906,20.0,20.0,20.0,-248.444882306906,6.0,0.007824926593457349,-0.02513703447766602,1.3298049867153168,0.631,,,,,,,,,
533,53300,0.0,-1312.1554150747388,0.0,0.0,0.0,-1312.1554150747388,0.0,0.003407102274650242,-0.02120423037558794,1.3189863562583923,0.63025,,,,,,,,,
534,53400,0.0,-195.51153343079505,0.0,0.0,0.0,-195.51153343079505,0.0,0.005071732819487806,-0.01878930116072297,1.3190916180610657,0.6295,,,,,,,,,
535,53500,0.0,-49.98303741146377,0.0,0.0,0.0,-49.98303741146377,0.0,0.006550606703967787,-0.016112673794850707,1.3114654123783112,0.62875,,,,,,,,,
536,53600,0.0,-375.10597668876045,0.0,0.0,0.0,-375.10597668876045,0.0,0.011127776655484922,-0.053677856689319015,1.3152303397655487,0.628,,,,,,,,,
537,53700,0.0,-600.1002291560027,0.0,0.0,0.0,-600.1002291560027,0.0,0.007833625269995537,-0.020227900589816272,1.324177861213684,0.62725,,,,,,,,,
538,53800,0.0,-377.1455133123716,0.0,0.0,0.0,-377.1455133123716,0.0,0.005819187113957014,-0.04427673784084618,1.3200618624687195,0.6265000000000001,,,,,,,,,
539,53900,150.0,-88.6231786579824,50.0,50.0,50.0,-88.6231786579824,15.0,0.006151387919089757,-0.006327027454972267,1.3357922434806824,0.62575,,,,,,,,,
540,54000,120.0,-675.0278867929887,40.0,40.0,40.0,-675.0278867929887,12.0,0.00824140078475466,-0.027301830239593983,1.317777544260025,0.625,,,,,,,,,
541,54100,60.0,-155.15325541236638,20.0,20.0,20.0,-155.15325541236638,6.0,0.007253617834066972,-0.03168603859376162,1.3160315454006195,0.62425,,,,,,,,,
542,54200,90.0,-105.47533151335882,30.0,30.0,30.0,-105.47533151335882,9.0,0.008584970739320852,-0.014512114226818085,1.3478851616382599,0.6234999999999999,,,,,,,,,
543,54300,0.0,-1109.4746838830217,0.0,0.0,0.0,-1109.4746838830217,0.0,0.01403065263730241,-0.04155431094113737,1.3188923001289368,0.6227499999999999,,,,,,,,,
544,54400,0.0,-1396.707735778087,0.0,0.0,0.0,-1396.707735778087,0.0,0.007763973335386254,-0.04800981504376978,1.3201722204685211,0.622,,,,,,,,,
545,54500,0.0,-28.735078825749547,0.0,0.0,0.0,-28.735078825749547,0.0,0.00914176217338536,-0.025439053773880005,1.3356453776359558,0.62125,,,,,,,,,
546,54600,0.0,-1204.0915798254798,0.0,0.0,0.0,-1204.0915798254798,0.0,0.007673229134525172,-0.03902470413595438,1.320765733718872,0.6205,,,,,,,,,
