episode,total_steps,adversary_team_return,prey_return,adversary_0_return,adversary_1_return,adversary_2_return,agent_0_return,train_touch_count,mean_critic_loss,mean_actor_loss,mean_actor_entropy,epsilon,eval_self_play_adversary_return,eval_self_play_prey_return,eval_adv_vs_random_prey_adversary_return,eval_adv_vs_random_prey_prey_return,eval_random_adv_vs_prey_adversary_return,eval_random_adv_vs_prey_prey_return,eval_self_play_touch_count,eval_adv_vs_random_prey_touch_count,eval_random_adv_vs_prey_touch_count
174,17400,60.0,-67.97478170205592,20.0,20.0,20.0,-67.97478170205592,6.0,1.0456652790307999,0.83882059995085,1.0477548688650131,0.84925,,,,,,,,,
175,17500,120.0,-63.75723962537437,40.0,40.0,40.0,-63.75723962537437,12.0,1.3182217925786972,0.7870959080755711,1.0338979363441467,0.848125,,,,,,,,,
176,17600,0.0,-712.6821830977988,0.0,0.0,0.0,-712.6821830977988,0.0,1.0490310192108154,0.8455873345956206,1.0165745168924332,0.847,,,,,,,,,
177,17700,0.0,-46.48515878351331,0.0,0.0,0.0,-46.48515878351331,0.0,1.9095063507556915,0.5508391857147217,1.1856982856988907,0.8458749999999999,,,,,,,,,
178,17800,0.0,-154.02717310462424,0.0,0.0,0.0,-154.02717310462424,0.0,1.356728732585907,0.7799755278974771,1.1249778270721436,0.84475,,,,,,,,,
179,17900,0.0,-701.8276630951382,0.0,0.0,0.0,-701.8276630951382,0.0,1.0299509689211845,0.8715919088572264,0.9855178743600845,0.8436250000000001,,,,,,,,,
180,18000,0.0,-467.72892946479845,0.0,0.0,0.0,-467.72892946479845,0.0,1.2497195303440094,0.8551327767781913,0.9765592962503433,0.8425,,,,,,,,,
181,18100,90.0,-30.38172316505507,30.0,30.0,30.0,-30.38172316505507,9.0,1.528547152876854,0.7917211804306135,0.9540459960699081,0.841375,,,,,,,,,
182,18200,0.0,-143.09319040358065,0.0,0.0,0.0,-143.09319040358065,0.0,1.7273378372192383,0.541994147002697,1.1709823161363602,0.8402499999999999,,,,,,,,,
183,18300,0.0,-4.50646691889502,0.0,0.0,0.0,-4.50646691889502,0.0,2.3148776292800903,0.5357824303209782,1.1643261909484863,0.839125,,,,,,,,,
184,18400,0.0,-685.8920698375301,0.0,0.0,0.0,-685.8920698375301,0.0,1.5006769448518753,0.7406595312058926,1.0037332773208618,0.838,,,,,,,,,
185,18500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2959216013550758,0.7455984065309167,1.0012134611606598,0.836875,,,,,,,,,
186,18600,90.0,-408.90151810833714,30.0,30.0,30.0,-408.90151810833714,9.0,1.7618008255958557,0.7595596872270107,1.0022235065698624,0.83575,,,,,,,,,
187,18700,30.0,-380.22244068121415,10.0,10.0,10.0,-380.22244068121415,3.0,1.6482631266117096,0.527078989893198,1.1461737155914307,0.834625,,,,,,,,,
188,18800,180.0,-131.16170417438192,60.0,60.0,60.0,-131.16170417438192,18.0,2.141066938638687,0.7046152837574482,1.0672486126422882,0.8335,,,,,,,,,
189,18900,60.0,-20.0,20.0,20.0,20.0,-20.0,6.0,1.831009715795517,0.7874177228659391,0.9938681125640869,0.832375,,,,,,,,,
190,19000,0.0,-611.6220274430657,0.0,0.0,0.0,-611.6220274430657,0.0,1.1699427217245102,0.7601068262010813,0.9233859777450562,0.83125,,,,,,,,,
191,19100,90.0,-687.5654255063537,30.0,30.0,30.0,-687.5654255063537,9.0,1.050517424941063,0.878381909802556,0.8908940106630325,0.830125,,,,,,,,,
192,19200,0.0,-188.35291859218043,0.0,0.0,0.0,-188.35291859218043,0.0,1.8835341930389404,0.5551557540893555,1.1286543905735016,0.829,,,,,,,,,
193,19300,0.0,-477.09490590357905,0.0,0.0,0.0,-477.09490590357905,0.0,1.8146928250789642,0.741768904030323,0.9723252058029175,0.827875,,,,,,,,,
194,19400,0.0,-1114.7485727062779,0.0,0.0,0.0,-1114.7485727062779,0.0,1.7626259624958038,0.8122887406498194,0.9625313580036163,0.82675,,,,,,,,,
195,19500,0.0,-695.7046934287426,0.0,0.0,0.0,-695.7046934287426,0.0,1.8729165196418762,0.8263039477169514,0.9528497010469437,0.825625,,,,,,,,,
196,19600,0.0,-687.5047575962976,0.0,0.0,0.0,-687.5047575962976,0.0,1.4200174510478973,0.9209711495786905,0.8828704953193665,0.8245,,,,,,,,,
197,19700,0.0,-33.86035263155045,0.0,0.0,0.0,-33.86035263155045,0.0,1.382125273346901,0.8188013397157192,0.9451668560504913,0.823375,,,,,,,,,
198,19800,0.0,-286.82178163075304,0.0,0.0,0.0,-286.82178163075304,0.0,1.4154577851295471,0.6777888871729374,1.0310048907995224,0.8222499999999999,,,,,,,,,
199,19900,0.0,-112.92062634052381,0.0,0.0,0.0,-112.92062634052381,0.0,1.5787414461374283,0.7164776474237442,1.0080852881073952,0.821125,,,,,,,,,
200,20000,0.0,-602.3042851417173,0.0,0.0,0.0,-602.3042851417173,0.0,1.4191018790006638,0.9612699970602989,0.8377725854516029,0.82,0.0,-858.9670871294582,22.5,-117.89737935119483,4.5,-869.3847781180923,0.0,2.25,0.45
201,20100,0.0,-736.7364988884474,0.0,0.0,0.0,-736.7364988884474,0.0,1.6156050711870193,0.8343458138406277,0.9291229248046875,0.818875,,,,,,,,,
202,20200,150.0,-63.057905121020994,50.0,50.0,50.0,-63.057905121020994,15.0,1.787743240594864,0.7227967903017998,0.9899901300668716,0.81775,,,,,,,,,
203,20300,0.0,-70.30879572119682,0.0,0.0,0.0,-70.30879572119682,0.0,1.1459664404392242,0.9482192546129227,0.8166725188493729,0.816625,,,,,,,,,
204,20400,30.0,-415.9773371788308,10.0,10.0,10.0,-415.9773371788308,3.0,1.473222330212593,0.5853314884006977,1.0724231004714966,0.8155,,,,,,,,,
205,20500,0.0,-920.0303906949151,0.0,0.0,0.0,-920.0303906949151,0.0,2.145146459341049,0.7454733420163393,0.9607226029038429,0.8143750000000001,,,,,,,,,
206,20600,0.0,-584.811488222614,0.0,0.0,0.0,-584.811488222614,0.0,1.7937206029891968,0.6411501653492451,1.0621680319309235,0.81325,,,,,,,,,
207,20700,0.0,-896.0017045532305,0.0,0.0,0.0,-896.0017045532305,0.0,1.4374464601278305,0.9251315491273999,0.9140534698963165,0.812125,,,,,,,,,
208,20800,0.0,-551.3841855388632,0.0,0.0,0.0,-551.3841855388632,0.0,1.6638136804103851,0.8741217032074928,0.915830060839653,0.8109999999999999,,,,,,,,,
209,20900,0.0,-112.29960917375588,0.0,0.0,0.0,-112.29960917375588,0.0,2.599386900663376,0.799252824857831,0.940633550286293,0.809875,,,,,,,,,
210,21000,0.0,-597.4649811045723,0.0,0.0,0.0,-597.4649811045723,0.0,1.7854995131492615,0.7647954672574997,0.93234633654356,0.80875,,,,,,,,,
211,21100,0.0,-92.5446359561546,0.0,0.0,0.0,-92.5446359561546,0.0,1.8243977725505829,0.8085066415369511,0.9246185123920441,0.807625,,,,,,,,,
212,21200,0.0,-930.3081829893329,0.0,0.0,0.0,-930.3081829893329,0.0,1.8372578173875809,0.8815941419452429,0.9110040366649628,0.8065,,,,,,,,,
213,21300,0.0,-738.3699291637074,0.0,0.0,0.0,-738.3699291637074,0.0,2.0203362107276917,0.6526562124490738,1.0338996797800064,0.805375,,,,,,,,,
214,21400,0.0,-788.0131564351566,0.0,0.0,0.0,-788.0131564351566,0.0,1.7942284643650055,0.876673124730587,0.8854784145951271,0.80425,,,,,,,,,
215,21500,0.0,-416.92338852985165,0.0,0.0,0.0,-416.92338852985165,0.0,1.4902752190828323,0.6695378124713898,1.0150702446699142,0.803125,,,,,,,,,
216,21600,150.0,-50.0,50.0,50.0,50.0,-50.0,15.0,2.0182108879089355,0.6285665445029736,0.9989979267120361,0.802,,,,,,,,,
217,21700,150.0,-347.03866258308256,50.0,50.0,50.0,-347.03866258308256,15.0,1.1614968180656433,0.8477940447628498,0.7500751838088036,0.800875,,,,,,,,,
218,21800,0.0,-485.10294889093643,0.0,0.0,0.0,-485.10294889093643,0.0,1.8173079788684845,0.8720654211938381,0.8452885448932648,0.79975,,,,,,,,,
219,21900,0.0,-844.2513033712739,0.0,0.0,0.0,-844.2513033712739,0.0,1.3420683294534683,1.0063512977212667,0.8747323900461197,0.798625,,,,,,,,,
220,22000,0.0,-50.11402487487764,0.0,0.0,0.0,-50.11402487487764,0.0,0.964272141456604,0.981224661692977,0.7201003506779671,0.7975,,,,,,,,,
221,22100,270.0,-193.7755227289092,90.0,90.0,90.0,-193.7755227289092,27.0,1.7373715043067932,0.904575364664197,0.8340323641896248,0.796375,,,,,,,,,
222,22200,0.0,-196.40777229378583,0.0,0.0,0.0,-196.40777229378583,0.0,1.0542002320289612,0.9884687131270766,0.6928960382938385,0.79525,,,,,,,,,
223,22300,0.0,-1518.4373031577343,0.0,0.0,0.0,-1518.4373031577343,0.0,1.8366339206695557,0.6386884897947311,0.9857572913169861,0.794125,,,,,,,,,
224,22400,0.0,-652.5869832399021,0.0,0.0,0.0,-652.5869832399021,0.0,1.779268965125084,1.0770613178610802,0.869799479842186,0.7929999999999999,,,,,,,,,
225,22500,120.0,-195.4244065113472,40.0,40.0,40.0,-195.4244065113472,12.0,1.8035882115364075,0.9787609167397022,0.8590981066226959,0.791875,,,,,,,,,
226,22600,0.0,-888.0702807657822,0.0,0.0,0.0,-888.0702807657822,0.0,1.8794542998075485,0.7485450841486454,0.9538102298974991,0.79075,,,,,,,,,
227,22700,0.0,-674.4542546848166,0.0,0.0,0.0,-674.4542546848166,0.0,0.9168618395924568,0.9220466334372759,0.679390475153923,0.789625,,,,,,,,,
228,22800,30.0,-528.3133619588634,10.0,10.0,10.0,-528.3133619588634,3.0,1.2501917332410812,1.0646960996091366,0.8353766649961472,0.7885,,,,,,,,,
229,22900,0.0,-854.2858555262022,0.0,0.0,0.0,-854.2858555262022,0.0,1.4105817377567291,1.0405096784234047,0.8350527584552765,0.787375,,,,,,,,,
230,23000,0.0,-555.8418664303713,0.0,0.0,0.0,-555.8418664303713,0.0,1.5938740968704224,0.9790105652064085,0.7806976661086082,0.78625,,,,,,,,,
231,23100,180.0,-79.92405920284922,60.0,60.0,60.0,-79.92405920284922,18.0,1.9863486886024475,0.9917678814381361,0.771018385887146,0.7851250000000001,,,,,,,,,
232,23200,90.0,-485.73346050274813,30.0,30.0,30.0,-485.73346050274813,9.0,1.270033374428749,0.9164152424782515,0.6509500965476036,0.784,,,,,,,,,
233,23300,0.0,-669.080134442431,0.0,0.0,0.0,-669.080134442431,0.0,1.9524593651294708,0.7675998546183109,0.9211742877960205,0.782875,,,,,,,,,
234,23400,30.0,-284.89284182395306,10.0,10.0,10.0,-284.89284182395306,3.0,1.503337413072586,0.9009232930839062,0.7656560838222504,0.78175,,,,,,,,,
235,23500,60.0,-79.05217940822624,20.0,20.0,20.0,-79.05217940822624,6.0,1.0515104234218597,0.9707851801067591,0.6254138424992561,0.780625,,,,,,,,,
236,23600,30.0,-253.73780051864682,10.0,10.0,10.0,-253.73780051864682,3.0,1.266928255558014,0.8711326420307159,0.6274938434362411,0.7795,,,,,,,,,
237,23700,0.0,-716.9536501461039,0.0,0.0,0.0,-716.9536501461039,0.0,1.5021854043006897,0.9752583336085081,0.6163673996925354,0.778375,,,,,,,,,
238,23800,0.0,-559.7300424431522,0.0,0.0,0.0,-559.7300424431522,0.0,2.0196509659290314,0.8001129813492298,0.9018041044473648,0.77725,,,,,,,,,
239,23900,0.0,-597.7159665199551,0.0,0.0,0.0,-597.7159665199551,0.0,1.775154322385788,0.8945952691137791,0.622727669775486,0.776125,,,,,,,,,
240,24000,0.0,-585.7403000053672,0.0,0.0,0.0,-585.7403000053672,0.0,1.0153156071901321,0.9817514661699533,0.6042803525924683,0.775,,,,,,,,,
241,24100,90.0,-243.10756539614982,30.0,30.0,30.0,-243.10756539614982,9.0,1.6869210600852966,0.9577732235193253,0.8224879652261734,0.773875,,,,,,,,,
242,24200,0.0,-289.48147905633795,0.0,0.0,0.0,-289.48147905633795,0.0,1.653306633234024,0.9236849658191204,0.7111830711364746,0.77275,,,,,,,,,
243,24300,0.0,-520.0364034558916,0.0,0.0,0.0,-520.0364034558916,0.0,1.4024070799350739,1.0424139443784952,0.5912513136863708,0.771625,,,,,,,,,
244,24400,0.0,-677.6724336979253,0.0,0.0,0.0,-677.6724336979253,0.0,1.1719563901424408,1.044288887642324,0.5980234369635582,0.7705,,,,,,,,,
245,24500,0.0,-1110.27387216813,0.0,0.0,0.0,-1110.27387216813,0.0,2.0755404233932495,1.0479805320501328,0.8210465312004089,0.769375,,,,,,,,,
246,24600,0.0,-434.48804091516854,0.0,0.0,0.0,-434.48804091516854,0.0,1.6611821353435516,0.9735513851046562,0.6820738911628723,0.76825,,,,,,,,,
247,24700,0.0,-641.558692769389,0.0,0.0,0.0,-641.558692769389,0.0,1.6226370632648468,1.059898480772972,0.6649538576602936,0.7671250000000001,,,,,,,,,
248,24800,0.0,-546.6391650755758,0.0,0.0,0.0,-546.6391650755758,0.0,1.4873323291540146,1.0825803950428963,0.8286052793264389,0.766,,,,,,,,,
249,24900,0.0,-407.8631360287859,0.0,0.0,0.0,-407.8631360287859,0.0,2.3340213298797607,0.9561355970799923,0.6783812195062637,0.764875,,,,,,,,,
250,25000,0.0,-71.80592572219747,0.0,0.0,0.0,-71.80592572219747,0.0,1.691029578447342,1.1488891802728176,0.8167811185121536,0.7637499999999999,4.5,-881.2955983127624,12.0,-183.54899349895635,7.5,-896.2560227561011,0.45,1.2,0.75
251,25100,0.0,-709.5652744067614,0.0,0.0,0.0,-709.5652744067614,0.0,1.6199449002742767,0.8879474066197872,0.6742702424526215,0.762625,,,,,,,,,
252,25200,0.0,-676.6677846413997,0.0,0.0,0.0,-676.6677846413997,0.0,1.763468861579895,0.8987226709723473,0.650048092007637,0.7615,,,,,,,,,
253,25300,0.0,-344.3889844844233,0.0,0.0,0.0,-344.3889844844233,0.0,1.6604372262954712,0.7143137156963348,0.867461234331131,0.760375,,,,,,,,,
254,25400,0.0,-487.3171748195845,0.0,0.0,0.0,-487.3171748195845,0.0,0.7991417646408081,1.0696413964033127,0.5700932741165161,0.75925,,,,,,,,,
255,25500,0.0,-879.6399893154642,0.0,0.0,0.0,-879.6399893154642,0.0,1.6820608973503113,0.9202195182442665,0.6402699649333954,0.7581249999999999,,,,,,,,,
256,25600,0.0,-716.8117746618282,0.0,0.0,0.0,-716.8117746618282,0.0,1.9259124398231506,1.1846213098615408,0.8227632939815521,0.757,,,,,,,,,
257,25700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5571072697639465,0.9975533485412598,0.6343068033456802,0.755875,,,,,,,,,
258,25800,150.0,-331.9180473471216,50.0,50.0,50.0,-331.9180473471216,15.0,1.3140469193458557,1.0076749734580517,0.5944058448076248,0.75475,,,,,,,,,
259,25900,120.0,-208.43212220684237,40.0,40.0,40.0,-208.43212220684237,12.0,0.7995682656764984,1.1793807679787278,0.5786270797252655,0.753625,,,,,,,,,
260,26000,0.0,-717.2353427752561,0.0,0.0,0.0,-717.2353427752561,0.0,1.4148282557725906,1.0118267480283976,0.5983644425868988,0.7525,,,,,,,,,
261,26100,0.0,-509.2351323617454,0.0,0.0,0.0,-509.2351323617454,0.0,1.5076755434274673,0.7739016860723495,0.8543018400669098,0.751375,,,,,,,,,
262,26200,60.0,-222.14236538548525,20.0,20.0,20.0,-222.14236538548525,6.0,1.2292603999376297,1.1841514711268246,0.5564440041780472,0.75025,,,,,,,,,
263,26300,0.0,-754.2321337440053,0.0,0.0,0.0,-754.2321337440053,0.0,2.124917149543762,1.1793669313192368,0.818364605307579,0.749125,,,,,,,,,
264,26400,0.0,-466.52135479157323,0.0,0.0,0.0,-466.52135479157323,0.0,1.282459780573845,0.7524084262549877,0.8406287580728531,0.748,,,,,,,,,
265,26500,0.0,-856.6482361950585,0.0,0.0,0.0,-856.6482361950585,0.0,1.730247125029564,1.2088860720396042,0.8159824162721634,0.746875,,,,,,,,,
266,26600,0.0,-563.4496151590478,0.0,0.0,0.0,-563.4496151590478,0.0,1.685825228691101,0.7223732136189938,0.8498681783676147,0.74575,,,,,,,,,
267,26700,0.0,-398.5185849097494,0.0,0.0,0.0,-398.5185849097494,0.0,1.0967147052288055,1.1490239640697837,0.5549338608980179,0.744625,,,,,,,,,
268,26800,0.0,-776.460560597794,0.0,0.0,0.0,-776.460560597794,0.0,1.9023202955722809,0.7527080625295639,0.8330699354410172,0.7435,,,,,,,,,
269,26900,0.0,-535.6985526755888,0.0,0.0,0.0,-535.6985526755888,0.0,1.3973615914583206,0.8322193585336208,0.8202046900987625,0.742375,,,,,,,,,
270,27000,120.0,-40.0,40.0,40.0,40.0,-40.0,12.0,1.8567543029785156,0.8548549599945545,0.8280377089977264,0.74125,,,,,,,,,
271,27100,0.0,-966.4026525529209,0.0,0.0,0.0,-966.4026525529209,0.0,0.8672802746295929,1.144302025437355,0.5606893748044968,0.7401249999999999,,,,,,,,,
272,27200,0.0,-784.3664527758485,0.0,0.0,0.0,-784.3664527758485,0.0,1.3484011888504028,0.866865262389183,0.8188410401344299,0.739,,,,,,,,,
273,27300,0.0,-820.3418985495658,0.0,0.0,0.0,-820.3418985495658,0.0,0.9234256967902184,0.9950130246579647,0.8138548284769058,0.7378750000000001,,,,,,,,,
274,27400,0.0,-246.8917882542752,0.0,0.0,0.0,-246.8917882542752,0.0,1.851976990699768,1.1317174956202507,0.5891872048377991,0.73675,,,,,,,,,
275,27500,0.0,-320.3681783287811,0.0,0.0,0.0,-320.3681783287811,0.0,0.8378909528255463,1.054444257169962,0.5590390413999557,0.735625,,,,,,,,,
276,27600,0.0,-560.1562619190997,0.0,0.0,0.0,-560.1562619190997,0.0,1.8025146424770355,1.053473737090826,0.5898352414369583,0.7344999999999999,,,,,,,,,
277,27700,120.0,-470.9327374460531,40.0,40.0,40.0,-470.9327374460531,12.0,1.1868403106927872,1.216819666326046,0.5756567046046257,0.733375,,,,,,,,,
278,27800,0.0,-701.0044610154939,0.0,0.0,0.0,-701.0044610154939,0.0,1.5297831743955612,1.0745710283517838,0.573931522667408,0.7322500000000001,,,,,,,,,
279,27900,120.0,-145.36437109677632,40.0,40.0,40.0,-145.36437109677632,12.0,1.9466191828250885,1.2264083586633205,0.8117546886205673,0.731125,,,,,,,,,
280,28000,0.0,-753.1051563843783,0.0,0.0,0.0,-753.1051563843783,0.0,1.43368199467659,1.2249293737113476,0.5687529444694519,0.73,,,,,,,,,
281,28100,0.0,-814.3720058617279,0.0,0.0,0.0,-814.3720058617279,0.0,1.3540607690811157,1.12448800355196,0.7838307172060013,0.7288749999999999,,,,,,,,,
282,28200,0.0,-584.4479929615102,0.0,0.0,0.0,-584.4479929615102,0.0,1.1675754189491272,1.1629929738119245,0.5725442841649055,0.72775,,,,,,,,,
283,28300,0.0,-313.38280948736946,0.0,0.0,0.0,-313.38280948736946,0.0,1.639268919825554,1.1625163592398167,0.8253272324800491,0.726625,,,,,,,,,
284,28400,90.0,-711.1519985413529,30.0,30.0,30.0,-711.1519985413529,9.0,2.0537189245224,1.205737505108118,0.8105634450912476,0.7255,,,,,,,,,
285,28500,0.0,-55.475847262548015,0.0,0.0,0.0,-55.475847262548015,0.0,1.3429503589868546,1.1512674372643232,0.5759948194026947,0.724375,,,,,,,,,
286,28600,0.0,-694.4320486525148,0.0,0.0,0.0,-694.4320486525148,0.0,1.4654780626296997,1.1267341114580631,0.5806492790579796,0.72325,,,,,,,,,
287,28700,0.0,-170.50017666220427,0.0,0.0,0.0,-170.50017666220427,0.0,1.2940720617771149,1.1267392989248037,0.5879825726151466,0.7221249999999999,,,,,,,,,
288,28800,0.0,-540.939928450157,0.0,0.0,0.0,-540.939928450157,0.0,1.6689295172691345,0.9331526905298233,0.7890842854976654,0.721,,,,,,,,,
289,28900,0.0,-599.6155311621421,0.0,0.0,0.0,-599.6155311621421,0.0,0.8901790902018547,1.0986992623656988,0.5914019420742989,0.719875,,,,,,,,,
290,29000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.237625613808632,1.0377775877714157,0.5942962020635605,0.71875,,,,,,,,,
291,29100,0.0,-407.870560034541,0.0,0.0,0.0,-407.870560034541,0.0,1.4538859277963638,1.140554629266262,0.8157850354909897,0.717625,,,,,,,,,
292,29200,0.0,-81.32224964895639,0.0,0.0,0.0,-81.32224964895639,0.0,1.3413269072771072,1.1299219392240047,0.5979495644569397,0.7164999999999999,,,,,,,,,
293,29300,90.0,-34.39331385773789,30.0,30.0,30.0,-34.39331385773789,9.0,1.3450268805027008,1.0215874835848808,0.6233364269137383,0.7153750000000001,,,,,,,,,
294,29400,0.0,-115.96370837326508,0.0,0.0,0.0,-115.96370837326508,0.0,1.106237456202507,1.202010603621602,0.6100603938102722,0.71425,,,,,,,,,
295,29500,0.0,-517.7472036975062,0.0,0.0,0.0,-517.7472036975062,0.0,1.652411937713623,0.9968598522245884,0.6278697624802589,0.713125,,,,,,,,,
296,29600,0.0,-552.5349291543379,0.0,0.0,0.0,-552.5349291543379,0.0,1.641914963722229,0.9810628294944763,0.7572738230228424,0.712,,,,,,,,,
297,29700,0.0,-612.4116346721835,0.0,0.0,0.0,-612.4116346721835,0.0,1.5812429189682007,1.1017282344400883,0.6415461450815201,0.710875,,,,,,,,,
298,29800,0.0,-589.8587418225233,0.0,0.0,0.0,-589.8587418225233,0.0,1.572812706232071,1.1389104053378105,0.6515243649482727,0.70975,,,,,,,,,
299,29900,0.0,-562.137964671276,0.0,0.0,0.0,-562.137964671276,0.0,0.9518078416585922,1.1437997296452522,0.649912141263485,0.7086250000000001,,,,,,,,,
300,30000,0.0,-674.9206514197792,0.0,0.0,0.0,-674.9206514197792,0.0,0.9763874188065529,1.0644636191427708,0.6592159494757652,0.7075,0.0,-968.123780128251,18.0,-251.38189239815657,7.5,-984.598380476139,0.0,1.8,0.75
301,30100,210.0,-185.47862057542196,70.0,70.0,70.0,-185.47862057542196,21.0,1.129245012998581,1.1692777089774609,0.6671913787722588,0.706375,,,,,,,,,
302,30200,0.0,-912.280837379909,0.0,0.0,0.0,-912.280837379909,0.0,1.6199325919151306,1.250531256198883,0.6747753694653511,0.7052499999999999,,,,,,,,,
303,30300,0.0,-306.76497293943004,0.0,0.0,0.0,-306.76497293943004,0.0,1.7907066345214844,1.2658667489886284,0.8460070341825485,0.704125,,,,,,,,,
304,30400,0.0,-1022.4948106981553,0.0,0.0,0.0,-1022.4948106981553,0.0,1.4409319013357162,1.1595165729522705,0.7702361941337585,0.703,,,,,,,,,
305,30500,0.0,-449.51356278302586,0.0,0.0,0.0,-449.51356278302586,0.0,1.7054559588432312,1.3880087155848742,0.8277688324451447,0.701875,,,,,,,,,
306,30600,120.0,-483.0093261881975,40.0,40.0,40.0,-483.0093261881975,12.0,2.026293307542801,1.3175434544682503,0.6949251592159271,0.70075,,,,,,,,,
307,30700,0.0,-373.9428740628186,0.0,0.0,0.0,-373.9428740628186,0.0,1.13652902841568,1.262961145490408,0.7102276384830475,0.6996249999999999,,,,,,,,,
308,30800,0.0,-412.22110545180055,0.0,0.0,0.0,-412.22110545180055,0.0,0.9017406031489372,1.2489963117986917,0.7190359234809875,0.6984999999999999,,,,,,,,,
309,30900,0.0,-372.65585849941436,0.0,0.0,0.0,-372.65585849941436,0.0,0.7544045224785805,1.1214420460164547,0.7499272972345352,0.6973750000000001,,,,,,,,,
310,31000,0.0,-729.6583493113428,0.0,0.0,0.0,-729.6583493113428,0.0,1.952738493680954,1.2487552352249622,0.7146322280168533,0.69625,,,,,,,,,
311,31100,0.0,-830.5759895401503,0.0,0.0,0.0,-830.5759895401503,0.0,1.9049703925848007,1.0714465118944645,0.77488774061203,0.695125,,,,,,,,,
312,31200,0.0,-224.12020489626445,0.0,0.0,0.0,-224.12020489626445,0.0,1.6941737979650497,1.350246075540781,0.8753659576177597,0.694,,,,,,,,,
313,31300,0.0,-666.0318643895996,0.0,0.0,0.0,-666.0318643895996,0.0,1.8456749618053436,1.1432414576411247,0.7763728201389313,0.692875,,,,,,,,,
314,31400,0.0,-534.2119246312351,0.0,0.0,0.0,-534.2119246312351,0.0,1.6875367760658264,1.3399977274239063,0.7307378053665161,0.69175,,,,,,,,,
315,31500,0.0,-736.8727300944307,0.0,0.0,0.0,-736.8727300944307,0.0,1.532783567905426,1.257546417415142,0.7732181698083878,0.690625,,,,,,,,,
316,31600,30.0,-317.9993596956487,10.0,10.0,10.0,-317.9993596956487,3.0,1.7588941752910614,1.3951831795275211,0.868731215596199,0.6895,,,,,,,,,
317,31700,0.0,-1119.8924183045342,0.0,0.0,0.0,-1119.8924183045342,0.0,1.9215196371078491,1.1991837732493877,0.7869910895824432,0.688375,,,,,,,,,
318,31800,0.0,-14.905503355568229,0.0,0.0,0.0,-14.905503355568229,0.0,1.1967982947826385,1.189411398023367,0.8124040812253952,0.68725,,,,,,,,,
319,31900,0.0,-769.4965810901671,0.0,0.0,0.0,-769.4965810901671,0.0,1.58157417178154,1.337521068751812,0.8973079472780228,0.686125,,,,,,,,,
320,32000,0.0,-58.260095098219196,0.0,0.0,0.0,-58.260095098219196,0.0,1.2793453633785248,1.163080956786871,0.8216339945793152,0.685,,,,,,,,,
321,32100,180.0,-684.0137453874686,60.0,60.0,60.0,-684.0137453874686,18.0,1.5504309087991714,1.209722839295864,0.7758201658725739,0.683875,,,,,,,,,
322,32200,0.0,-869.037869153096,0.0,0.0,0.0,-869.037869153096,0.0,2.069717973470688,1.2383960522711277,0.7805919945240021,0.68275,,,,,,,,,
323,32300,0.0,-912.9350896611281,0.0,0.0,0.0,-912.9350896611281,0.0,2.116782009601593,1.2124163024127483,0.7942462116479874,0.6816249999999999,,,,,,,,,
324,32400,30.0,-757.9703421988372,10.0,10.0,10.0,-757.9703421988372,3.0,0.8842130154371262,1.2262200601398945,0.819575309753418,0.6805,,,,,,,,,
325,32500,0.0,-587.4876318605966,0.0,0.0,0.0,-587.4876318605966,0.0,1.9387925863265991,1.294417429715395,0.7935311049222946,0.6793750000000001,,,,,,,,,
326,32600,90.0,-160.1281897871051,30.0,30.0,30.0,-160.1281897871051,9.0,1.5831992328166962,1.404480118304491,0.78891322016716,0.67825,,,,,,,,,
327,32700,90.0,-293.466359469817,30.0,30.0,30.0,-293.466359469817,9.0,0.9832224249839783,1.2735797185450792,0.813593827188015,0.677125,,,,,,,,,
328,32800,90.0,-229.64094143122512,30.0,30.0,30.0,-229.64094143122512,9.0,1.6631668657064438,1.3087341040372849,0.743192233145237,0.6759999999999999,,,,,,,,,
329,32900,0.0,-825.8597537313221,0.0,0.0,0.0,-825.8597537313221,0.0,1.1898034811019897,1.3184732422232628,0.8020444810390472,0.674875,,,,,,,,,
330,33000,0.0,-637.2384868178722,0.0,0.0,0.0,-637.2384868178722,0.0,1.9578170776367188,1.3612542264163494,0.91074338555336,0.6737500000000001,,,,,,,,,
331,33100,0.0,-938.4586974494545,0.0,0.0,0.0,-938.4586974494545,0.0,1.728304699063301,1.4349847957491875,0.8901412859559059,0.672625,,,,,,,,,
332,33200,30.0,-77.81769891070076,10.0,10.0,10.0,-77.81769891070076,3.0,1.8916724920272827,1.2448127605021,0.7472188770771027,0.6715,,,,,,,,,
333,33300,60.0,-417.3354526600077,20.0,20.0,20.0,-417.3354526600077,6.0,0.9744334146380424,1.291260626167059,0.8071516007184982,0.6703749999999999,,,,,,,,,
334,33400,120.0,-159.65702671328958,40.0,40.0,40.0,-159.65702671328958,12.0,0.9410882592201233,1.2534535117447376,0.7891572490334511,0.66925,,,,,,,,,
335,33500,150.0,-383.601796795017,50.0,50.0,50.0,-383.601796795017,15.0,1.7261388897895813,1.1795639991760254,0.729313038289547,0.668125,,,,,,,,,
336,33600,0.0,-167.0497039992724,0.0,0.0,0.0,-167.0497039992724,0.0,1.8619499802589417,1.278427891433239,0.8002173528075218,0.667,,,,,,,,,
